OBJECTID,src_SA1_MAIN16,nbr_SA1_MAIN16,src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH,NODE_COUNT
18679,20902120725,20902120726,2120725,2120726,0.001914531147223,0
18680,20902120725,20902120731,2120725,2120731,0.006668090875256,0
18681,20902120725,20902120733,2120725,2120733,0.002259069568822,0
18682,20902120725,20902120735,2120725,2120735,0.002332557602461,0
18683,20902120726,20902120731,2120726,2120731,0.003585060375314,0
18684,20902120726,20902120744,2120726,2120744,0.001721460081682,0
18685,20902120726,20902120749,2120726,2120749,0.004427372484242,0
18686,20902120727,20902120730,2120727,2120730,0.001604872286923,0
18687,20902120727,20902120741,2120727,2120741,0.007835329212131,0
18688,20902120727,20902120745,2120727,2120745,0.001758559779655,0
18689,20902120727,20902120748,2120727,2120748,0.001884503732635,0
18690,20902120727,20902120749,2120727,2120749,0.003138820987583,0
18691,20902120728,20902120729,2120728,2120729,0.003295932286325,0
18692,20902120728,20902120742,2120728,2120742,0.002498456042614,0
18693,20902120728,20902142804,2120728,2142804,0.000000000000000,1
18694,20902120728,20902142812,2120728,2142812,0.004455400225955,0
18695,20902120728,20902142836,2120728,2142836,0.001798798677457,0
18696,20902120729,20902120741,2120729,2120741,0.003267984542108,0
18697,20902120729,20902120742,2120729,2120742,0.004355138326070,0
18698,20902120729,20902142835,2120729,2142835,0.000000000000000,1
18699,20902120729,20902142836,2120729,2142836,0.004352623808976,0
18700,20902120730,20902120741,2120730,2120741,0.000816709592888,0
18701,20902120730,20902120743,2120730,2120743,0.002381676274684,0
18702,20902120730,20902120748,2120730,2120748,0.004220209064498,0
18703,20902120730,20902142838,2120730,2142838,0.004229831766145,0
18704,20902120731,20902120733,2120731,2120733,0.000529287851030,0
18705,20902120732,20902120735,2120732,2120735,0.002159048021465,0
18706,20902120732,20902120737,2120732,2120737,0.002645399599473,0
18707,20902120732,20902120740,2120732,2120740,0.004804819091724,0
18708,20902120733,20902120734,2120733,2120734,0.005135130127098,0
18709,20902120733,20902120735,2120733,2120735,0.005597742324056,0
18710,20902120734,20902120735,2120734,2120735,0.001989711057943,0
18711,20902120734,20902120736,2120734,2120736,0.003115959103636,0
18712,20902120735,20902120736,2120735,2120736,0.003410376714929,0
18713,20902120735,20902120737,2120735,2120737,0.003829106924355,0
18714,20902120736,20902120737,2120736,2120737,0.003386635430892,0
18715,20902120737,20902120804,2120737,2120804,0.001079637547307,0
18716,20902120738,20902120739,2120738,2120739,0.006837148443669,0
18717,20902120738,20902120740,2120738,2120740,0.000862402681382,0
18718,20902120738,20902120804,2120738,2120804,0.002973490716553,0
18719,20902120738,20902120826,2120738,2120826,0.000000000000000,1
18720,20902120739,20902120740,2120739,2120740,0.004792948507104,0
18721,20902120741,20902120742,2120741,2120742,0.004003901437892,0
18722,20902120741,20902120749,2120741,2120749,0.003271191229596,0
18723,20902120741,20902142835,2120741,2142835,0.003669996861840,0
18724,20902120741,20902142836,2120741,2142836,0.000000000000000,1
18725,20902120741,20902142838,2120741,2142838,0.000748942879258,0
18726,20902120742,20902120749,2120742,2120749,0.001000616674406,0
18727,20902120743,20902120744,2120743,2120744,0.003837412526059,0
18728,20902120743,20902120745,2120743,2120745,0.002135374528369,0
18729,20902120743,20902120748,2120743,2120748,0.001974083899206,0
18730,20902120743,20902142838,2120743,2142838,0.004703006106952,0
18731,20902120744,20902120745,2120744,2120745,0.004433008451874,0
18732,20902120744,20902120749,2120744,2120749,0.009020721281241,0
18733,20902120745,20902120748,2120745,2120748,0.004309666478601,0
18734,20902120745,20902120749,2120745,2120749,0.000460186589048,0
18735,20902120746,20902120747,2120746,2120747,0.009816171242846,0
18736,20902120746,20902120755,2120746,2120755,0.001563161474311,0
18737,20902120746,20902120756,2120746,2120756,0.003571164317701,0
18738,20902120746,20904121714,2120746,2121714,0.003406590392508,0
18739,20902120747,20902120755,2120747,2120755,0.002766556100879,0
18740,20902120747,20904121714,2120747,2121714,0.005070443842121,0
18741,20902120750,20902120751,2120750,2120751,0.005147752352888,0
18742,20902120750,20904122324,2120750,2122324,0.006315347271097,0
18743,20902120750,20904122325,2120750,2122325,0.000000000000000,1
18744,20902120751,20902120758,2120751,2120758,0.003651444859925,0
18745,20902120752,20902120757,2120752,2120757,0.005926102002873,0
18746,20902120752,20902120758,2120752,2120758,0.003865327745067,0
18747,20902120753,20902120754,2120753,2120754,0.008598775121830,0
18748,20902120753,20902120755,2120753,2120755,0.003114849729185,0
18749,20902120753,20902120756,2120753,2120756,0.003834823318171,0
18750,20902120755,20902120756,2120755,2120756,0.003645171617842,0
18751,20902120757,20902120758,2120757,2120758,0.006138939592521,0
18752,20902120757,20902120810,2120757,2120810,0.002804771614474,0
18753,20902120757,20902120814,2120757,2120814,0.004697602471361,0
18754,20902120757,20902120849,2120757,2120849,0.000000000000000,1
18755,20902120757,20902120851,2120757,2120851,0.000566608608585,0
18756,20902120801,20902120802,2120801,2120802,0.003439313960436,0
18757,20902120801,20902120817,2120801,2120817,0.002394670708336,0
18758,20902120801,20902120818,2120801,2120818,0.003526831596232,0
18759,20902120801,20902120821,2120801,2120821,0.001126135381571,0
18760,20902120801,20902120835,2120801,2120835,0.003463805036480,0
18761,20902120801,20902120836,2120801,2120836,0.003154383351625,0
18762,20902120802,20902120803,2120802,2120803,0.003434904641947,0
18763,20902120802,20902120821,2120802,2120821,0.002923019373172,0
18764,20902120802,20902120822,2120802,2120822,0.000920898459168,0
18765,20902120802,20902120836,2120802,2120836,0.001012858371132,0
18766,20902120802,20902120840,2120802,2120840,0.002845437529183,0
18767,20902120803,20902120804,2120803,2120804,0.003483865247968,0
18768,20902120803,20902120822,2120803,2120822,0.003259950515963,0
18769,20902120803,20902120840,2120803,2120840,0.001325275514072,0
18770,20902120803,20902120841,2120803,2120841,0.003043764433447,0
18771,20902120804,20902120822,2120804,2120822,0.004291564405020,0
18772,20902120804,20902120826,2120804,2120826,0.003161111093959,0
18773,20902120804,20902120841,2120804,2120841,0.002397759707032,0
18774,20902120805,20902120806,2120805,2120806,0.005846457798386,0
18775,20902120805,20902120807,2120805,2120807,0.000000000000000,1
18776,20902120805,20902120809,2120805,2120809,0.003728927344057,0
18777,20902120805,20902120833,2120805,2120833,0.002508173489368,0
18778,20902120805,20902120846,2120805,2120846,0.003276790257699,0
18779,20902120805,20902120847,2120805,2120847,0.002857443414972,0
18780,20902120805,20902120854,2120805,2120854,0.002171248525036,0
18781,20902120806,20902120807,2120806,2120807,0.006819931425342,0
18782,20902120806,20902120809,2120806,2120809,0.002261856865654,0
18783,20902120806,20902120811,2120806,2120811,0.004544678979399,0
18784,20902120806,20902120833,2120806,2120833,0.000000000000000,1
18785,20902120806,20902120850,2120806,2120850,0.000000000000000,1
18786,20902120807,20902120811,2120807,2120811,0.000000000000000,1
18787,20902120807,20902120815,2120807,2120815,0.005973326423180,0
18788,20902120807,20902120816,2120807,2120816,0.002637838848185,0
18789,20902120807,20902120830,2120807,2120830,0.000000000000000,1
18790,20902120807,20902120833,2120807,2120833,0.003518357090980,0
18791,20902120807,20902120843,2120807,2120843,0.000000000000000,1
18792,20902120807,20902120850,2120807,2120850,0.004307115480158,0
18793,20902120808,20902120809,2120808,2120809,0.002490596974251,0
18794,20902120808,20902120810,2120808,2120810,0.002115385042961,0
18795,20902120808,20902120811,2120808,2120811,0.004916183767131,0
18796,20902120808,20902120834,2120808,2120834,0.005615128626843,0
18797,20902120808,20902120849,2120808,2120849,0.000255097870718,0
18798,20902120808,20902120851,2120808,2120851,0.005271933352840,0
18799,20902120808,20902120853,2120808,2120853,0.000000000000000,1
18800,20902120809,20902120811,2120809,2120811,0.001944587944080,0
18801,20902120809,20902120851,2120809,2120851,0.002007145541446,0
18802,20902120809,20902120854,2120809,2120854,0.001995532347936,0
18803,20902120810,20902120849,2120810,2120849,0.005200346625640,0
18804,20902120810,20902120851,2120810,2120851,0.004809394233403,0
18805,20902120811,20902120834,2120811,2120834,0.000000000000000,1
18806,20902120811,20902120850,2120811,2120850,0.004013116990032,0
18807,20902120811,20902120853,2120811,2120853,0.002491297298813,0
18808,20902120812,20902120828,2120812,2120828,0.001606445085092,0
18809,20902120812,20902120829,2120812,2120829,0.004482789222533,0
18810,20902120812,20902120831,2120812,2120831,0.002069054405312,0
18811,20902120812,20902142901,2120812,2142901,0.000479957914285,0
18812,20902120812,20902142914,2120812,2142914,0.004065530747095,0
18813,20902120812,20902142921,2120812,2142921,0.000417329870673,0
18814,20902120813,20902120814,2120813,2120814,0.006960898104162,0
18815,20902120813,20902120847,2120813,2120847,0.005976184739525,0
18816,20902120813,20902120854,2120813,2120854,0.001194138081338,0
18817,20902120813,20904122344,2120813,2122344,0.003020365063057,0
18818,20902120814,20902120851,2120814,2120851,0.006078503146254,0
18819,20902120814,20902120854,2120814,2120854,0.002954665328050,0
18820,20902120815,20902120816,2120815,2120816,0.005794221684996,0
18821,20902120815,20902120833,2120815,2120833,0.000000000000000,1
18822,20902120815,20902120842,2120815,2120842,0.001298568324101,0
18823,20902120815,20902120843,2120815,2120843,0.002633118360076,0
18824,20902120815,20902120844,2120815,2120844,0.006338286332784,0
18825,20902120816,20902120830,2120816,2120830,0.006494503217590,0
18826,20902120816,20902120844,2120816,2120844,0.000709022560040,0
18827,20902120816,20902120848,2120816,2120848,0.001789477166581,0
18828,20902120816,20902120850,2120816,2120850,0.000000000000000,1
18829,20902120816,20902120855,2120816,2120855,0.003810128342129,0
18830,20902120817,20902120818,2120817,2120818,0.002191033679501,0
18831,20902120817,20902120819,2120817,2120819,0.006375774231014,0
18832,20902120817,20902120835,2120817,2120835,0.000823065276415,0
18833,20902120817,20902120845,2120817,2120845,0.010337930391998,0
18834,20902120818,20902120819,2120818,2120819,0.001614813009464,0
18835,20902120818,20902120821,2120818,2120821,0.004302073456000,0
18836,20902120818,20902120824,2120818,2120824,0.003543286666704,0
18837,20902120818,20902120858,2120818,2120858,0.000495531167913,0
18838,20902120819,20902120820,2120819,2120820,0.002363143797773,0
18839,20902120819,20902120845,2120819,2120845,0.002005707284881,0
18840,20902120819,20902120858,2120819,2120858,0.004571338609881,0
18841,20902120820,20902120827,2120820,2120827,0.002990816970652,0
18842,20902120820,20902120828,2120820,2120828,0.000000000000000,1
18843,20902120820,20902120845,2120820,2120845,0.000618162205713,0
18844,20902120820,20902120858,2120820,2120858,0.002741605354054,0
18845,20902120820,21003123602,2120820,2123602,0.002758455375129,0
18846,20902120821,20902120822,2120821,2120822,0.004986334985735,0
18847,20902120821,20902120824,2120821,2120824,0.001576798003956,0
18848,20902120821,20902120825,2120821,2120825,0.004722127267013,0
18849,20902120821,20902120826,2120821,2120826,0.000000000000000,1
18850,20902120822,20902120825,2120822,2120825,0.000000000000000,1
18851,20902120822,20902120826,2120822,2120826,0.002128673722632,0
18852,20902120823,20902120830,2120823,2120830,0.007700866341474,0
18853,20902120823,20902120835,2120823,2120835,0.008623498167033,0
18854,20902120823,20902120837,2120823,2120837,0.003392238119186,0
18855,20902120823,20902120845,2120823,2120845,0.005344723855655,0
18856,20902120823,20902120848,2120823,2120848,0.003023756510233,0
18857,20902120823,20902120852,2120823,2120852,0.003506217764109,0
18858,20902120823,21003123704,2120823,2123704,0.005614322448685,0
18859,20902120823,21003123706,2120823,2123706,0.002833118020007,0
18860,20902120823,21003123710,2120823,2123710,0.003490362564602,0
18861,20902120823,21003123722,2120823,2123722,0.002378809603634,0
18862,20902120823,21003123726,2120823,2123726,0.001623363346309,0
18863,20902120824,20902120825,2120824,2120825,0.002899912360343,0
18864,20902120824,20902120828,2120824,2120828,0.000314611417870,0
18865,20902120824,20902120829,2120824,2120829,0.005529925090208,0
18866,20902120824,20902120858,2120824,2120858,0.002217143889930,0
18867,20902120825,20902120826,2120825,2120826,0.003644607000233,0
18868,20902120825,20902120829,2120825,2120829,0.000720117508031,0
18869,20902120825,20902120831,2120825,2120831,0.003169373496870,0
18870,20902120825,20902120832,2120825,2120832,0.000098455501545,0
18871,20902120826,20902120832,2120826,2120832,0.006730813880126,0
18872,20902120827,20902120828,2120827,2120828,0.003904947458348,0
18873,20902120827,20902120858,2120827,2120858,0.000000000000000,1
18874,20902120827,20902142901,2120827,2142901,0.002976946237461,0
18875,20902120827,21003123602,2120827,2123602,0.002995716062946,0
18876,20902120827,21003123618,2120827,2123618,0.000879599473254,0
18877,20902120828,20902120829,2120828,2120829,0.002208226791233,0
18878,20902120828,20902120858,2120828,2120858,0.004541672664506,0
18879,20902120828,20902142901,2120828,2142901,0.004764271102520,0
18880,20902120829,20902120831,2120829,2120831,0.003418098485724,0
18881,20902120830,20902120848,2120830,2120848,0.001577228578151,0
18882,20902120830,20902120850,2120830,2120850,0.002754482841119,0
18883,20902120830,20902120852,2120830,2120852,0.000503919224442,0
18884,20902120831,20902120832,2120831,2120832,0.003859897964326,0
18885,20902120831,20902142825,2120831,2142825,0.000000000000000,1
18886,20902120831,20902142921,2120831,2142921,0.004568116194880,0
18887,20902120832,20902142819,2120832,2142819,0.002953908874230,0
18888,20902120832,20902142823,2120832,2142823,0.000701130304427,0
18889,20902120832,20902142825,2120832,2142825,0.001778619823207,0
18890,20902120832,20902142921,2120832,2142921,0.000000000000000,1
18891,20902120833,20902120842,2120833,2120842,0.001191188085125,0
18892,20902120833,20902120843,2120833,2120843,0.002114322552971,0
18893,20902120833,20902120846,2120833,2120846,0.004838930889236,0
18894,20902120833,20904122344,2120833,2122344,0.003927575041604,0
18895,20902120834,20902120849,2120834,2120849,0.002081715043488,0
18896,20902120834,20902120853,2120834,2120853,0.002042042417813,0
18897,20902120834,20902120856,2120834,2120856,0.000000000000000,1
18898,20902120834,20902120857,2120834,2120857,0.005687581605907,0
18899,20902120835,20902120836,2120835,2120836,0.003381342503332,0
18900,20902120835,20902120845,2120835,2120845,0.003004594938450,0
18901,20902120835,20902120852,2120835,2120852,0.004754071836873,0
18902,20902120835,20902120853,2120835,2120853,0.001797159162918,0
18903,20902120836,20902120840,2120836,2120840,0.003381415101133,0
18904,20902120836,20902120853,2120836,2120853,0.001290378062745,0
18905,20902120836,20902120857,2120836,2120857,0.002877966864624,0
18906,20902120837,20902120845,2120837,2120845,0.004639913807576,0
18907,20902120837,21003123710,2120837,2123710,0.001201879245043,0
18908,20902120838,20902120839,2120838,2120839,0.008014930673581,0
18909,20902120838,20902120842,2120838,2120842,0.001900276560382,0
18910,20902120838,20904122344,2120838,2122344,0.010016451874736,0
18911,20902120838,21003123701,2120838,2123701,0.008894899167041,0
18912,20902120838,21005124321,2120838,2124321,0.000000000000000,1
18913,20902120839,20902120842,2120839,2120842,0.003108382838211,0
18914,20902120839,20902120844,2120839,2120844,0.000000000000000,1
18915,20902120839,20902120855,2120839,2120855,0.003536615777338,0
18916,20902120839,21003123701,2120839,2123701,0.007228191082280,0
18917,20902120839,21003123711,2120839,2123711,0.002260486801936,0
18918,20902120840,20902120841,2120840,2120841,0.003384422546114,0
18919,20902120840,20902120856,2120840,2120856,0.001452156300744,0
18920,20902120840,20902120857,2120840,2120857,0.002716429377083,0
18921,20902120841,20902120856,2120841,2120856,0.003906977297987,0
18922,20902120842,20902120843,2120842,2120843,0.005245869801390,0
18923,20902120842,20902120844,2120842,2120844,0.004478513537569,0
18924,20902120842,20902120855,2120842,2120855,0.000000000000000,1
18925,20902120842,20904122344,2120842,2122344,0.009024884479223,0
18926,20902120844,20902120855,2120844,2120855,0.006341634074709,0
18927,20902120845,21003123602,2120845,2123602,0.000395419281980,0
18928,20902120845,21003123605,2120845,2123605,0.010150922783064,0
18929,20902120845,21003123710,2120845,2123710,0.005960781826954,0
18930,20902120846,20902120847,2120846,2120847,0.004145280068910,0
18931,20902120846,20904122344,2120846,2122344,0.007390445992068,0
18932,20902120847,20902120854,2120847,2120854,0.003648454441060,0
18933,20902120847,20904122344,2120847,2122344,0.006162476331702,0
18934,20902120848,20902120855,2120848,2120855,0.000393993875302,0
18935,20902120848,21003123711,2120848,2123711,0.003183651943785,0
18936,20902120848,21003123722,2120848,2123722,0.003384091405073,0
18937,20902120849,20902120856,2120849,2120856,0.006430011452327,0
18938,20902120849,20902120857,2120849,2120857,0.000000000000000,1
18939,20902120850,20902120852,2120850,2120852,0.003332001852369,0
18940,20902120850,20902120853,2120850,2120853,0.001984422003885,0
18941,20902120851,20902120854,2120851,2120854,0.002128537375637,0
18942,20902120852,20902120853,2120852,2120853,0.004590157176111,0
18943,20902120853,20902120857,2120853,2120857,0.002105692074345,0
18944,20902120855,21003123711,2120855,2123711,0.008484565833593,0
18945,20902120856,20902120857,2120856,2120857,0.002160781869905,0
18946,20902142801,20902142805,2142801,2142805,0.002905999404909,0
18947,20902142801,20902142806,2142801,2142806,0.008385246873152,0
18948,20902142801,20902142817,2142801,2142817,0.005038555303279,0
18949,20902142801,20902142820,2142801,2142820,0.003362359024194,0
18950,20902142801,20902142828,2142801,2142828,0.004753447859068,0
18951,20902142801,20902142833,2142801,2142833,0.002248424290432,0
18952,20902142801,20902142835,2142801,2142835,0.000409236646724,0
18953,20902142801,20902142838,2142801,2142838,0.002150022119603,0
18954,20902142802,20902142803,2142802,2142803,0.006144770743011,0
18955,20902142802,20902142807,2142802,2142807,0.008368172594097,0
18956,20902142802,20902142808,2142802,2142808,0.000947136674027,0
18957,20902142802,20902142811,2142802,2142811,0.005721761635018,0
18958,20902142802,20902142821,2142802,2142821,0.000000000000000,1
18959,20902142802,20902142826,2142802,2142826,0.000000000000000,1
18960,20902142803,20902142807,2142803,2142807,0.003017053051324,0
18961,20902142803,20902142811,2142803,2142811,0.000000000000000,1
18962,20902142803,20902142814,2142803,2142814,0.002980754685223,0
18963,20902142803,20902142816,2142803,2142816,0.004596292406038,0
18964,20902142803,20902142818,2142803,2142818,0.002431531803379,0
18965,20902142803,20902142819,2142803,2142819,0.002889521761933,0
18966,20902142803,20902142821,2142803,2142821,0.002887958289897,0
18967,20902142804,20902142812,2142804,2142812,0.002405494367476,0
18968,20902142804,20902142823,2142804,2142823,0.003299758222225,0
18969,20902142804,20902142837,2142804,2142837,0.000967695451065,0
18970,20902142804,20902142839,2142804,2142839,0.005071116651733,0
18971,20902142805,20902142835,2142805,2142835,0.001764514345516,0
18972,20902142805,20902142838,2142805,2142838,0.005880774482332,0
18973,20902142806,20902142820,2142806,2142820,0.001497044899248,0
18974,20902142806,20902142827,2142806,2142827,0.004639680025642,0
18975,20902142806,20902142835,2142806,2142835,0.004135588989730,0
18976,20902142806,20902142836,2142806,2142836,0.001021660241293,0
18977,20902142807,20902142808,2142807,2142808,0.005033311817119,0
18978,20902142807,20902142818,2142807,2142818,0.005283961297861,0
18979,20902142808,20902142810,2142808,2142810,0.002452073281412,0
18980,20902142808,20902142811,2142808,2142811,0.000000000000000,1
18981,20902142808,20902142818,2142808,2142818,0.003716799531640,0
18982,20902142808,20902142826,2142808,2142826,0.001759900218649,0
18983,20902142808,20902142831,2142808,2142831,0.004364654572632,0
18984,20902142808,20902142832,2142808,2142832,0.000000000000000,1
18985,20902142809,20902142817,2142809,2142817,0.001843624105597,0
18986,20902142809,20902142820,2142809,2142820,0.001123438189703,0
18987,20902142809,20902142828,2142809,2142828,0.004755483124627,0
18988,20902142809,20902142829,2142809,2142829,0.002841222087408,0
18989,20902142809,20902142830,2142809,2142830,0.002261575666567,0
18990,20902142809,20902142834,2142809,2142834,0.002019808838959,0
18991,20902142809,20902142840,2142809,2142840,0.002483203268124,0
18992,20902142810,20902142813,2142810,2142813,0.001675673556062,0
18993,20902142810,20902142815,2142810,2142815,0.000000000000000,1
18994,20902142810,20902142824,2142810,2142824,0.002882509295246,0
18995,20902142810,20902142826,2142810,2142826,0.006533821965003,0
18996,20902142810,20902142831,2142810,2142831,0.000000000000000,1
18997,20902142810,20902142832,2142810,2142832,0.003099599388136,0
18998,20902142810,20902142834,2142810,2142834,0.002152747591530,0
18999,20902142810,20902142840,2142810,2142840,0.001790850369620,0
19000,20902142811,20902142821,2142811,2142821,0.001179275521504,0
19001,20902142811,20902142826,2142811,2142826,0.003927434688241,0
19002,20902142811,20902142830,2142811,2142830,0.002251447700342,0
19003,20902142811,20902142840,2142811,2142840,0.002494658535974,0
19004,20902142812,20902142822,2142812,2142822,0.002083172973244,0
19005,20902142812,20902142836,2142812,2142836,0.002418399569289,0
19006,20902142812,20902142837,2142812,2142837,0.002376803023854,0
19007,20902142813,20902142824,2142813,2142824,0.004172811852498,0
19008,20902142813,20902142832,2142813,2142832,0.003450585574867,0
19009,20902142814,20902142816,2142814,2142816,0.002290729144071,0
19010,20902142814,20902142819,2142814,2142819,0.004663211861910,0
19011,20902142814,20902142823,2142814,2142823,0.003501579624883,0
19012,20902142814,20902142839,2142814,2142839,0.002889863170945,0
19013,20902142815,20902142817,2142815,2142817,0.001178131478299,0
19014,20902142815,20902142824,2142815,2142824,0.003467218231842,0
19015,20902142815,20902142833,2142815,2142833,0.002287887306827,0
19016,20902142815,20902142834,2142815,2142834,0.004775815927926,0
19017,20902142816,20902142821,2142816,2142821,0.000970054475255,0
19018,20902142816,20902142837,2142816,2142837,0.000634193809012,0
19019,20902142816,20902142839,2142816,2142839,0.005807146269067,0
19020,20902142817,20902142828,2142817,2142828,0.003149565411403,0
19021,20902142817,20902142833,2142817,2142833,0.004987011133785,0
19022,20902142817,20902142834,2142817,2142834,0.003864882678541,0
19023,20902142818,20902142819,2142818,2142819,0.000376924097504,0
19024,20902142818,20902142825,2142818,2142825,0.001104792408840,0
19025,20902142818,20902142831,2142818,2142831,0.003581170069606,0
19026,20902142818,20902142903,2142818,2142903,0.002528044095156,0
19027,20902142818,20902142911,2142818,2142911,0.000000000000000,1
19028,20902142818,20902142916,2142818,2142916,0.005059710016054,0
19029,20902142818,20902142919,2142818,2142919,0.007507644488436,0
19030,20902142819,20902142823,2142819,2142823,0.002637723805961,0
19031,20902142819,20902142825,2142819,2142825,0.007309311993256,0
19032,20902142820,20902142822,2142820,2142822,0.000000000000000,1
19033,20902142820,20902142827,2142820,2142827,0.003607367060927,0
19034,20902142820,20902142828,2142820,2142828,0.003074295893930,0
19035,20902142820,20902142829,2142820,2142829,0.002492776800115,0
19036,20902142821,20902142829,2142821,2142829,0.002475175702584,0
19037,20902142821,20902142830,2142821,2142830,0.003597204532068,0
19038,20902142821,20902142837,2142821,2142837,0.004036770612453,0
19039,20902142822,20902142827,2142822,2142827,0.004638008214699,0
19040,20902142822,20902142829,2142822,2142829,0.003113447191593,0
19041,20902142822,20902142836,2142822,2142836,0.002272208106532,0
19042,20902142822,20902142837,2142822,2142837,0.005893005525470,0
19043,20902142823,20902142839,2142823,2142839,0.000376149367435,0
19044,20902142824,20902142834,2142824,2142834,0.000000000000000,1
19045,20902142825,20902142911,2142825,2142911,0.002097785850576,0
19046,20902142825,20902142919,2142825,2142919,0.000000000000000,1
19047,20902142825,20902142921,2142825,2142921,0.003006749911936,0
19048,20902142825,20902142922,2142825,2142922,0.002327021005628,0
19049,20902142826,20902142840,2142826,2142840,0.001958383348582,0
19050,20902142827,20902142829,2142827,2142829,0.000000000000000,1
19051,20902142827,20902142836,2142827,2142836,0.003624074455984,0
19052,20902142829,20902142830,2142829,2142830,0.001132495499187,0
19053,20902142829,20902142837,2142829,2142837,0.000822318154636,0
19054,20902142830,20902142840,2142830,2142840,0.004746912836845,0
19055,20902142831,20902142832,2142831,2142832,0.003914125335552,0
19056,20902142834,20902142840,2142834,2142840,0.004441921723156,0
19057,20902142835,20902142836,2142835,2142836,0.003397062050854,0
19058,20902142835,20902142838,2142835,2142838,0.001709954150199,0
19059,20902142837,20902142839,2142837,2142839,0.003298109367621,0
19060,20902142901,20902142910,2142901,2142910,0.007654138297045,0
19061,20902142901,20902142914,2142901,2142914,0.001408939105012,0
19062,20902142901,21003123618,2142901,2123618,0.002300075934663,0
19063,20902142902,20902142905,2142902,2142905,0.006219844844686,0
19064,20902142902,20902142909,2142902,2142909,0.006097545468672,0
19065,20902142902,20902142920,2142902,2142920,0.004698288138714,0
19066,20902142902,20902142924,2142902,2142924,0.000650534675979,0
19067,20902142903,20902142916,2142903,2142916,0.004000161212686,0
19068,20902142903,20902142917,2142903,2142917,0.002453829880258,0
19069,20902142903,20902142923,2142903,2142923,0.000270604187938,0
19070,20902142904,20902142906,2142904,2142906,0.000000000000000,1
19071,20902142904,20902142908,2142904,2142908,0.004795744503868,0
19072,20902142904,20902142912,2142904,2142912,0.000000000000000,1
19073,20902142904,20902142915,2142904,2142915,0.002474741499251,0
19074,20902142904,20902142918,2142904,2142918,0.003874907394401,0
19075,20902142904,20902142920,2142904,2142920,0.002384380336434,0
19076,20902142904,20902142925,2142904,2142925,0.000968213581125,0
19077,20902142905,20902142907,2142905,2142907,0.000000000000000,1
19078,20902142905,20902142909,2142905,2142909,0.003749050468404,0
19079,20902142905,20902142917,2142905,2142917,0.002968933426429,0
19080,20902142905,20902142923,2142905,2142923,0.001917804570778,0
19081,20902142905,20902142924,2142905,2142924,0.004094209421006,0
19082,20902142906,20902142910,2142906,2142910,0.000231082921227,0
19083,20902142906,20902142911,2142906,2142911,0.001968865247493,0
19084,20902142906,20902142914,2142906,2142914,0.003378867168831,0
19085,20902142906,20902142915,2142906,2142915,0.003895617525823,0
19086,20902142906,20902142918,2142906,2142918,0.003086063279409,0
19087,20902142906,20902142922,2142906,2142922,0.002859442318806,0
19088,20902142906,20902142925,2142906,2142925,0.000971008315985,0
19089,20902142907,20902142908,2142907,2142908,0.000000000000000,1
19090,20902142907,20902142912,2142907,2142912,0.004785183977418,0
19091,20902142907,20902142916,2142907,2142916,0.000365079096709,0
19092,20902142907,20902142919,2142907,2142919,0.002595279987094,0
19093,20902142907,20902142923,2142907,2142923,0.004420188524161,0
19094,20902142907,20902142924,2142907,2142924,0.002597845302762,0
19095,20902142908,20902142912,2142908,2142912,0.002240784648995,0
19096,20902142908,20902142915,2142908,2142915,0.000000000000000,1
19097,20902142908,20902142920,2142908,2142920,0.002250854211685,0
19098,20902142908,20902142924,2142908,2142924,0.004774997841223,0
19099,20902142909,20902142917,2142909,2142917,0.002444288850226,0
19100,20902142910,20902142913,2142910,2142913,0.002397215114866,0
19101,20902142910,20902142914,2142910,2142914,0.001598153677357,0
19102,20902142910,20902142925,2142910,2142925,0.005044246833002,0
19103,20902142910,21003123606,2142910,2123606,0.000000000000000,1
19104,20902142910,21003123618,2142910,2123618,0.001696323053557,0
19105,20902142911,20902142915,2142911,2142915,0.000899740453172,0
19106,20902142911,20902142919,2142911,2142919,0.004609881553299,0
19107,20902142911,20902142922,2142911,2142922,0.005142811321798,0
19108,20902142912,20902142915,2142912,2142915,0.004791251078881,0
19109,20902142912,20902142919,2142912,2142919,0.002245446210462,0
19110,20902142912,20902142924,2142912,2142924,0.000000000000000,1
19111,20902142913,20902142920,2142913,2142920,0.002295831573447,0
19112,20902142913,20902142925,2142913,2142925,0.004192924621755,0
19113,20902142913,21003123606,2142913,2123606,0.004149186138786,0
19114,20902142913,21003123618,2142913,2123618,0.000000000000000,1
19115,20902142914,20902142921,2142914,2142921,0.003035951479681,0
19116,20902142914,20902142922,2142914,2142922,0.000715650861807,0
19117,20902142915,20902142918,2142915,2142918,0.000000000000000,1
19118,20902142915,20902142919,2142915,2142919,0.002445920841513,0
19119,20902142916,20902142919,2142916,2142919,0.003540494736283,0
19120,20902142916,20902142923,2142916,2142923,0.005873638989724,0
19121,20902142917,20902142923,2142917,2142923,0.006125059003837,0
19122,20902142918,20902142925,2142918,2142925,0.006940163625239,0
19123,20902142920,20902142924,2142920,2142924,0.002486067707127,0
19124,20902142920,20902142925,2142920,2142925,0.000302521198107,0
19125,20902142920,21003123606,2142920,2123606,0.000000000000000,1
19126,20902142921,20902142922,2142921,2142922,0.004947737859745,0
19127,20902142923,20902142924,2142923,2142924,0.000000000000000,1
