src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH
2100502,2100504,0.0
2100502,2100507,0.004947746139322
2100502,2100511,0.021555946483625996
2100502,2100512,0.005680026644673
2100502,2100513,0.0025193020544060003
2100502,2100518,0.0051761376050729994
2100502,2100519,0.009886012914025999
2100504,2100507,0.010313761649080998
2100504,2100510,0.018285559490287
2100504,2100511,0.0
2100504,2100513,0.0004975644505059999
2100504,2100519,0.0066286088615190005
2100505,2100506,0.007346411769333
2100505,2100509,0.017978423142602
2100505,2100514,0.009305304833478
2100505,2100516,0.008265302911831
2100506,2100509,0.009427423092010999
2100506,2100514,0.012345888078848
2100506,2100516,0.009323991537350999
2100507,2100510,0.0
2100507,2100511,0.0037440516391590004
2100507,2100519,0.0
2100508,2100513,0.010745841442269
2100508,2100515,0.011242293433349
2100508,2100517,0.00691741098376
2100509,2100510,0.01368569080967
2100509,2100513,0.012336614409107998
2100509,2100514,0.02161976810568
2100509,2100515,0.008511508923027
2100509,2100516,0.0033154643660509996
2100509,2100517,0.015256070128971
2100510,2100511,0.018699934036883997
2100510,2100513,0.00424284130211
2100510,2100514,0.039552487895300005
2100510,2101203,0.003020012421166
2100510,2101206,0.013513461400708998
2100510,2101207,0.050591126449627995
2100510,2101212,0.051819214207327005
2100511,2100512,0.036439445985552
2100511,2101203,0.071305004648857
2100512,2100513,0.041771035167349
2100512,2100708,0.04468482266661599
2100512,2101203,0.016112558484838002
2100512,2101501,0.057052921369042
2100513,2100515,0.013550236257983
2100513,2100517,0.002879827399263
2100513,2100518,0.014804815223284999
2100513,2100519,0.005116914208503
2100514,2101207,0.015428770101066
2100515,2100517,0.000296394733121
2100518,2100519,0.010279101582857
2100601,2100612,0.006280256856909001
2100601,2100613,0.0028148269604970004
2100601,2100614,0.004608970710100999
2100602,2100603,0.004386728968244001
2100602,2100604,0.002734269682097
2100602,2100610,0.00377435717618
2100602,2100611,0.000101465829355
2100602,2100613,0.008953123313423999
2100602,2100614,0.002508909085089
2100603,2100604,0.005808323348815
2100603,2100605,0.0033952933898179997
2100603,2100610,0.0037251775018059996
2100604,2100605,0.0028263473300370002
2100604,2100614,0.005518137971164999
2100605,2100606,0.034021418229314995
2100605,2100607,0.01488650712404
2100605,2100610,0.005988347053582
2100605,2100614,0.018172174156304
2100605,2100617,0.0
2100606,2100607,0.040910192023683
2100606,2100608,0.016150124280692
2100606,2100610,0.0
2100606,2100617,0.003296012409905
2100606,2100703,0.025764995716578996
2100606,2100709,0.030282697757809
2100607,2100703,0.008626610566721999
2100607,2100705,0.030116019783367993
2100607,2100706,0.018679891800632
2100608,2100617,0.018939616785489
