SA2_MAINCODE_2016,Tot_P_M,Tot_P_F,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Category
116011306,-0.0765007639,0.0829330076,0.3693710804,0.4192298042,0.4507759583,0.4138962046,0.5469989049,0.4627260339,0.6105665691,0.3157599516,0.5573125259,0.4060609708,0.2182846107,0.3408483361,-0.0086912595,0.0806292323,0.0616033637,0.0206528439,0.1441627649,0.0800285349,-0.0969633225,0.0248426998,-0.1236487198,0.1103978463,0.2797423159,0.2476574831,-0.1934844931,-0.4359473532,-0.2918185749,-1.1102809589,-0.88487227,-1.0262723901,-0.9765259792,-0.9119415176,-0.9438075341,0.0789402657,0.1792073512,0.2334423549,-0.1423458465,-0.316849716,-0.194805426,0.9778288645,1.2174877237,1.0963320367,0.9210919611,1.3748946276,1.220759894,0.566735776,1.3131369594,0.4033602397,0.9631097539,1.2119579002,1.1078526336,-0.86729663,-0.7827316224,-0.8736333031,0.7257215279,1.012604242,0.9661425183,-0.8186190937,-0.7176233024,-0.8228542726,0.6783489805,0.8874155885,0.8411677807,0.0007415853,0.0845214924,0.0391666839,-0.1875700035,-0.1944409112,-0.1693622371,0.3907427044,0.5081601088,0.4180475711,0.7051393211,0.690784947,0.7459284067,0.2703866582,-0.0703514913,0.0921743429,-0.1337572323,-0.0954600189,-0.1235492039,0.0951421284,0.0543796397,0.0732138129,-0.0675566141,-0.0820007237,-0.0864191628,-0.2104148006,-0.1916751579,-0.2230552158,0.0582888029,-0.0042172135,-0.0093254249,0.1090157218,0.4280299791,0.2701639569,-0.080252649,0.0438936406,-0.0686361356,0.4765386214,0.3803159978,0.5264259607,-0.1762748245,-0.3561734291,-0.2227119371,-0.8050038885,-0.0107232922,-0.4262400276,-0.693095952,-0.2782197463,-0.0559258964,0.0078787493,1.0195083777,0
116011307,0.0113490152,-0.0080003028,0.369459654,0.8086714983,0.6151049274,0.1686183855,0.1781757047,0.1327598258,0.2566600386,0.0124031965,0.1469139062,-0.2389147921,-0.215103966,-0.2845132355,-0.120103166,-0.1279855142,-0.1340325294,0.1621967364,0.045056269,0.1398481712,-0.0448070467,-0.0333496328,-0.0969528682,0.3456502215,0.2520500706,0.368196668,-0.0683061812,-0.0041117718,-0.0673943639,-0.2534981814,-0.1098844685,-0.1912583252,-0.2176089305,-0.2105470728,-0.2072214811,0.163159023,0.0738907119,0.2243551747,-0.1410780657,-0.2707745964,-0.1860518776,0.3433425241,0.1971881302,0.2736894922,0.444530141,0.5726905787,0.8262417578,1.3352842454,2.1109239753,1.9876621832,0.3762977333,0.2655432101,0.3397609187,0.2833664024,0.2990720848,0.3154215996,-0.1815227271,-0.2550874062,-0.2435532819,0.2121306917,0.2393994467,0.2370774607,-0.1538281316,-0.2229366282,-0.2007700606,0.1936378658,0.2443355993,0.2865988149,0.3527197477,0.5795399474,0.4932545171,0.1753448279,0.2392282011,0.1540943114,0.1511907751,0.0310195857,0.1023486834,-0.4159194347,-0.3673645728,-0.398762827,-0.2175272491,-0.1641672074,-0.1997351827,-0.2462288163,-0.3549450824,-0.3317264934,0.0283497342,-0.0040080124,0.0226752427,0.4129263382,0.3903151926,0.4252516305,0.2840198008,0.4613641684,0.3205722588,0.1688980784,0.0126917913,0.0810851801,-0.1139407683,-0.2573870743,-0.1951668232,0.454989112,0.2252432321,0.4185035859,-0.1549222391,-0.2864020498,-0.1896886153,-0.1931677714,-0.1963490871,-0.2238596243,-0.5418951324,-0.1266864401,-0.0559258964,-0.1446887525,0.1492826285,0
116011308,0.1031117708,-0.1056410537,0.3277934894,0.4007741553,0.4024324542,0.2034077617,0.3211320775,0.2299141001,0.1294030185,-0.0187379912,0.0629479669,-0.0013833522,-0.1930823375,-0.1172017035,0.0913041763,-0.0504664339,0.047808776,0.3496388603,0.2338842404,0.3810734867,-0.104100694,-0.258805244,-0.2195973512,-0.0695116911,0.1037683723,0.0229626761,-0.048456825,0.2691229744,0.0121304396,-0.2493056599,-0.4163269397,-0.3636300043,-0.7281723884,-0.7437366708,-0.7422542743,0.2447489032,-0.0236506872,0.2201605177,-0.1396100486,-0.288899177,-0.1853828197,-0.181605898,-0.0043295957,-0.0837907052,0.006008473,0.0035075817,0.7020187398,0.7255846997,-0.6389360658,-0.2974954182,-0.1695718982,0.0102147149,-0.0698949099,-0.5830531618,-0.6217286221,-0.6383667536,0.538692046,0.6518867199,0.666903876,-0.5675509181,-0.5730701133,-0.6129941992,0.5125072609,0.616989233,0.6102397528,-0.2070042661,-0.1851579146,-0.2966300031,0.1730907768,-0.0268531755,0.0387839482,0.2216948809,0.3020570203,0.2098663751,0.0264604229,0.1030995729,0.0614018277,0.0639303764,-0.2485498154,-0.1019691113,0.0163019528,-0.1102377813,-0.0512387537,-0.0790157653,-0.1972288576,-0.1540134911,-0.0042092096,-0.0232671279,-0.0136881768,0.1376540096,0.0535250526,0.0983210759,0.4117850684,0.0381902507,0.1776252,0.4214346069,0.4547584119,0.4469571328,-0.0609953017,-0.0341252436,-0.0724587034,0.4997020043,0.1530062825,0.3960110051,-0.1460201353,-0.2856785304,-0.1832140683,-0.3971131438,-0.0669219273,-0.4042421576,-0.2772936982,-0.3146460218,-0.0559258964,-0.1767090924,0.4973729282,0
116021309,-0.0504648403,0.0602394632,0.0966291696,0.4822628956,0.2696172318,0.9558258286,1.3549357474,1.1778103179,1.3186412204,0.7020563893,1.2193625354,0.2201432365,-0.0392621092,0.1024758501,-0.4740902036,-0.3354315813,-0.4778271687,0.4328239581,1.002385001,0.839376457,0.0909368521,0.6216447947,0.2190483427,-0.3256713703,-0.4928733812,-0.5151894079,-0.2732953833,-0.9707370623,-0.4905371921,-1.2227755741,-1.2431606352,-1.2903372994,-1.368583479,-1.2057861624,-1.2743276261,0.1548005555,0.2275778131,0.3243404674,-0.1785833551,-0.4917038829,-0.2562579905,-0.5635855883,-0.6688834082,-0.6175302473,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,0.5728907663,-0.0537636215,-0.5904058376,-0.6631428989,-0.6246278454,-0.5855652994,-0.5435234804,-0.596409479,0.6152030059,0.8979773122,0.8391999557,-0.567865517,-0.5164886963,-0.5825868658,0.5586773353,0.7683586657,0.7108719856,0.2270488299,0.3007305943,0.3477425853,0.1357935725,0.4797716649,0.2816128456,1.0419577828,1.4762654056,1.2784475471,1.8668683496,1.8466644967,1.9714618001,0.8664837433,0.3755885849,0.623520542,-0.0655640384,-0.1895488252,-0.1134918652,0.57221593,0.5220951715,0.5858119298,-0.0541546465,-0.227283767,-0.106673945,-0.5375224531,-0.4477830986,-0.5428478432,-0.5154391384,-0.7971582974,-0.651359293,-0.7320484127,-0.6132669286,-0.7073533124,-0.140743631,-0.1747281361,-0.1848681024,0.5908146092,0.5175553244,0.6828111377,-0.2005539859,-0.498534181,-0.2726810617,-0.8050038885,0.3860731318,0.1545037384,1.0079132682,0.6222377843,-0.0559258964,1.3885204637,1.5416438273,0
116021310,0.1873951579,-0.1948782918,1.3812080283,2.022735697,1.8761509134,1.2574896361,1.4610450918,1.4104403412,0.0361085894,-0.0211900165,0.0075725113,-0.335009541,-0.6256267558,-0.5588589285,0.0297629891,0.0340597558,0.0525344309,1.4340072262,1.9349607912,2.1075763744,-0.0688398053,-0.5018408323,-0.2570364211,-1.0367936669,-1.0939502781,-1.3274640021,-0.408773683,-1.3086630875,-0.6974471062,-1.4802285243,-1.4020064965,-1.4800571132,-1.3581557856,-1.3065681727,-1.354853733,0.3762699835,-0.0492237488,0.3062706525,-0.1669522861,-0.4782133448,-0.2429942778,0.0455375265,-0.585234218,-0.2693113975,-0.4503926899,-0.4329789691,-0.2452910069,1.3673838203,0.10952466,0.2147282211,0.0667655184,-0.5825669785,-0.2636606852,-0.2328455027,-0.4702716015,-0.3760704715,0.4098623483,0.5421771295,0.5311997434,-0.4777472387,-0.3665286859,-0.453286052,0.3097227523,0.4106794367,0.3868613733,-0.0297110052,-0.0085341698,-0.0461921187,2.0306369169,1.7254182067,1.9350015213,1.254575823,1.4809340495,1.4060534279,0.3320631849,0.2581597763,0.3205593061,-0.3557327778,-0.3743808821,-0.3755214726,-0.3031959838,-0.2574796,-0.2943357706,0.1605451296,0.2334505421,0.2041406715,-0.2556216285,-0.4314865196,-0.3629635398,-0.6841326442,-0.6834596662,-0.7405692092,-0.9147751345,-0.9067750831,-0.9016632469,-0.8048392378,-0.8463801182,-0.876436139,-0.1658480105,-0.3334647576,-0.2690545985,0.1395476292,0.1701788073,0.2167685086,-0.0598221927,-0.3731221426,-0.1305750244,-1.0089492609,0.7266709206,0.9156300378,1.2347144976,0.7592005802,-0.0559258964,1.4148901554,1.1935535276,0
116021312,0.1348953814,-0.1349222363,0.9978607117,1.4487078575,1.3386389805,0.4337553353,0.5579947239,0.4807753412,0.3193511615,-0.0315751746,0.1548952983,-0.2261991869,-0.136277436,-0.2391399006,0.2106939356,0.3313808096,0.3504501435,0.6442721833,0.3933951895,0.6928134655,-0.1332339726,-0.3507093198,-0.2654704777,-0.5196137608,-0.6162336298,-0.7101393069,-0.1708786056,-0.5687800187,-0.2978843656,-0.7940069117,-0.8831982381,-0.8677526019,-0.963453049,-0.917775666,-0.942019804,0.2383551216,-0.0430093499,0.2030870135,-0.1164087295,-0.3367479659,-0.1734325861,0.7387765764,0.5845844031,0.6544467849,-0.1332265891,0.5161524051,1.2023055494,1.8868912555,1.0546943694,1.986877587,0.7560554227,0.6237265803,0.6963964585,0.2913773078,0.0943736997,0.204416475,-0.2465313505,-0.2275966287,-0.2697119771,0.1631083766,0.0668599688,0.1157209147,-0.1294270856,-0.1416100636,-0.145849437,0.1748754089,-0.0415856032,0.07273574,0.7697994535,0.962464964,0.9017299806,0.3703400118,0.4915202868,0.4015983734,0.1002739156,-0.2578359541,-0.0884694085,-0.425892105,-0.5282812144,-0.4855013218,-0.3883219162,-0.554824734,-0.4958628577,-0.6273531399,-0.6111644735,-0.674630733,0.0218808993,-0.1090012651,-0.0101834125,0.5587748842,0.3807304022,0.4990182495,0.7915887636,0.2838712116,0.4684044523,0.4671687877,0.1669492926,0.3330612536,-0.1034666218,-0.2087603522,-0.1801166899,0.3649340615,0.0384815629,0.2499951029,-0.1132336735,-0.1937518824,-0.1366056061,-1.0089492609,0.7266709206,0.0885101287,-0.1260928786,0.1078987741,-0.0559258964,0.35445184,0.4973729282,0
116031313,-0.2071521926,0.2276837087,1.0906431245,1.3144138073,1.3563148592,1.1351657002,1.1426512549,1.1925212461,1.1245471163,0.5516200602,0.9940961815,0.1636605087,0.5158602407,0.3556433683,-0.2910696321,-0.1237604502,-0.2430197224,-0.7597409372,-0.3630804938,-0.7856676997,-0.1829082987,-0.090392196,-0.237673232,-0.4162878291,-0.1508734351,-0.3539619036,-0.0654880302,0.1922955213,-0.0165662277,-0.4904307812,-0.753695163,-0.6691940394,-1.1077796655,-1.1002796165,-1.1225274019,-0.1491717114,0.2285363201,0.0834545056,-0.0843414951,-0.0121397674,-0.0937350078,4.0891698782,4.340432822,4.2399564173,1.5154060162,1.44704406,2.2124495631,2.0288659165,3.0701282701,2.960790834,4.064957777,4.2834761602,4.1996909892,-0.0429946396,0.0912709998,0.0347335686,-0.2712860012,-0.2028205491,-0.2725990526,-0.0802028189,0.0822766619,0.00003887,-0.1378956978,-0.1201421428,-0.1410363183,-0.3539154018,-0.0706241591,-0.312963285,0.2323170734,0.242926937,0.1938514571,0.770441271,0.7982562277,0.7941110815,0.1578717441,0.0004439425,0.0776873069,-0.8643991008,-0.6944420611,-0.791041253,-0.6521885456,-0.5265734652,-0.6186335219,-1.4324090866,-1.378165927,-1.5228139545,0.1951196315,1.5456215722,0.6005409345,0.3872265129,0.5328166555,0.4818866355,1.469606027,1.7834363617,1.5337853707,1.0115204147,1.1187124722,1.1213047436,-0.0144091457,0.0774770161,0.0008561639,-0.0025392886,0.1889455821,0.1520894386,-0.1045023589,-0.078210073,-0.1039580803,-1.4168400056,-1.0989332274,-1.2269624928,-1.2978992303,-1.2151035524,0.4354230504,-1.2654006489,0.671418078,0
116031314,-0.0990021355,0.1002403329,0.9272010272,1.5533244281,1.3235855625,0.9093052459,1.2588905226,1.0860790511,0.7772729979,0.4856171957,0.7437998099,0.0510590988,0.0357053786,0.0324094773,-0.0582218695,0.0716094195,0.0266863645,0.4406334542,0.5547252477,0.6166971562,-0.0783975918,0.0822350997,-0.0945366509,-0.5603872123,-0.6277243871,-0.7664737121,-0.3629524625,-1.2752324752,-0.6411980154,-1.4749073094,-1.1472631537,-1.3631139089,-0.8547421525,-0.6044180654,-0.6236345043,0.1158233231,0.2472132196,0.313624907,-0.1791963699,-0.4522944051,-0.2468807649,0.4277739077,0.4405626921,0.4438517102,0.5905299751,1.4545124207,-0.1218317461,1.3202897864,1.7003146183,3.1704258897,0.4575054814,0.5527306775,0.4745957808,-0.361819244,-0.3501588103,-0.3742885033,0.3096444213,0.5836885239,0.4841693305,-0.4868186107,-0.4428496808,-0.5001160659,0.4033602737,0.6261681139,0.5478718736,0.1515394168,0.2450526775,0.2551586307,0.4279139205,0.7317467396,0.5641604666,0.8969086768,1.2762062894,1.0896995928,0.8348986172,0.7985024476,0.8583245293,-0.2531422965,-0.1533764395,-0.2036717499,-0.5637352836,-0.3403411559,-0.4945567144,-0.398825354,-0.1790743852,-0.3149165917,0.195465341,0.4603820849,0.2983446767,0.1300864719,-0.1403025817,-0.0159423644,0.4052022958,-0.1941868839,0.0394155132,-0.2184379972,0.181078675,-0.0542629803,-0.0966079132,-0.0595534682,-0.114010111,0.3614930443,0.3225211732,0.4351485729,-0.148657958,-0.259706835,-0.1821020018,-1.2128946332,-0.3240732579,-0.2458574942,-0.2772936982,-0.2694774401,0.4354230504,0.1114739667,1.1935535276,0
116031315,-0.1124097112,0.1275763752,0.3469014052,0.6222341813,0.5287806402,0.7977237463,1.235064831,1.0201108537,1.3117736281,0.8276013088,1.3149991217,0.4798802486,0.6446609032,0.6150916424,-0.1455927462,-0.1080840397,-0.1351892607,-0.209156915,0.1268431582,-0.1045789949,0.0537187148,0.3941223337,0.1190995732,-0.1442153515,-0.2224671374,-0.2151989342,-0.3416303124,-1.3102626904,-0.6367800318,-1.384988184,-1.1689855101,-1.3204532711,-1.2255922905,-0.8569834573,-0.9942063072,0.085823724,0.2614468728,0.298690525,-0.1737583948,-0.4090598727,-0.2380854064,0.3221650281,0.6476210119,0.499851212,1.4536618848,0.8471341999,1.6438228739,1.7400576864,1.2522927314,1.3876874926,0.4085771804,0.691035277,0.5531486373,-0.5222312235,-0.5109597032,-0.5468356221,0.3857210228,0.6939251081,0.5921222521,-0.5831407231,-0.5367023323,-0.6018339505,0.4510427202,0.6854195897,0.6049800658,0.1457622152,0.2443899492,0.249978188,-0.2926477692,-0.058508888,-0.1875949116,0.7888011485,1.1630944802,0.965970326,1.2032014761,1.5179372329,1.4213549073,0.1295879921,0.2382200398,0.191745069,-0.3222113125,-0.2532181031,-0.2997717748,-0.1946042621,-0.1620936346,-0.1996097093,0.0232991634,0.5988853663,0.1847721625,0.1202829881,0.0153087042,0.0656083331,-0.0700491768,0.0557170489,-0.0310653803,-0.2257439073,-0.0518457333,-0.1695872217,-0.1052606112,-0.1277744726,-0.1451884917,0.3899928303,0.3636555987,0.4742241433,-0.1559951166,-0.2569302219,-0.1847715246,-1.4168400056,-0.2951224458,-0.2590562161,-0.2772936982,-0.2213947565,0.4354230504,0.2018843381,1.3675986774,0
116031316,-0.2231608548,0.239403221,1.5580299864,2.3992992367,2.1801538149,1.0019853632,1.2188436263,1.1366721654,0.6940852583,0.3808743725,0.6438470393,0.134505536,0.3771847023,0.2575621611,-0.0452442281,0.2383268292,0.1285098679,-0.293307922,-0.2380234185,-0.3625835366,-0.2433613004,-0.6231232605,-0.4482072819,-0.8273096292,-0.666519308,-0.9225640874,-0.2273122821,-0.0740423139,-0.2367118613,-0.4917022988,-0.5118718014,-0.5172924865,-1.1818520633,-1.1347309797,-1.1396039914,-0.1084369332,0.302267972,0.1705806682,-0.117043359,-0.1865148996,-0.1492698497,4.0467459207,4.2673044483,4.1851423879,2.2021823464,3.1835944396,2.6572116848,2.5319113266,0.0689748725,0.8007974527,4.0547121613,4.1869207871,4.1520306319,-0.0064451778,0.1867094707,0.1053284808,-0.3173615743,-0.2595721915,-0.3296740441,0.0046563526,0.1809988504,0.0988574106,-0.2161069608,-0.1942397356,-0.2233436109,-0.3570259885,-0.0762231185,-0.3193767863,0.8679875544,0.7876551553,0.8537582328,0.6607731433,0.9350173791,0.7873492011,-0.1750644112,-0.0552961981,-0.1050390302,-1.0074476043,-0.7476938211,-0.8783374045,-0.7454411575,-0.627419651,-0.7215255915,-1.3122807382,-1.2688284504,-1.4024167569,0.0657718103,1.2943751033,0.3989556264,0.3287769079,0.4620396241,0.4176262527,1.1646040642,1.3980387187,1.202795753,0.7529440744,0.7752539281,0.787720043,-0.125480391,-0.2142138928,-0.1924210209,-0.0120950042,0.2904208704,0.2106849282,-0.0966946184,-0.1104391834,-0.1044397553,-1.620785378,-0.2729835896,-0.866197426,-1.0332977961,-0.8989234809,-0.0559258964,-0.9075262618,0.4973729282,0
116031317,-0.0618402148,0.0735708115,0.8422059045,1.6669085239,1.3575932918,1.0136274747,1.1337250822,1.0986367661,0.437861745,0.3213509775,0.4723059288,0.1577719176,0.2551971091,0.2088143682,0.0394565197,0.1708070401,0.1413047533,0.0080091725,-0.1531562773,-0.0805831078,-0.1567798544,-0.3853084549,-0.3012351296,-0.5809381592,-0.6034293534,-0.733006078,-0.2247976087,-0.4869668602,-0.3330980115,-0.6036000178,-0.5452883983,-0.6027604464,-1.0122631016,-0.8520492321,-0.9059676112,0.0619647118,0.1379493654,0.1898093008,-0.1253372618,-0.234016747,-0.1642504773,1.1772866457,1.3760146029,1.287605636,1.9383601357,1.6873545897,2.1335459359,1.0420238482,1.2986918917,0.7932864528,1.2252032786,1.3594489034,1.3029957464,-0.8706021339,-0.7869701494,-0.8765408505,0.6010495155,0.863271586,0.8146139879,-0.9084328103,-0.801825567,-0.9158751694,0.6773512488,0.8902052456,0.8413490976,-0.4350103347,-0.4071897418,-0.6106065075,-0.1159731455,0.0426385816,-0.0727375767,0.8015042077,0.9319413119,0.8616696299,0.0922300001,0.461136061,0.2802004105,-0.2873842458,-0.1173504737,-0.2050896708,0.1859706394,0.5820463309,0.4047828105,-0.5849020196,-0.7016052755,-0.7010739239,0.0083567546,0.7137506813,0.1938826252,-0.1163888701,-0.1079678858,-0.1268199514,0.4881132737,0.4931335987,0.4264684577,0.9211837288,0.891364847,0.940913473,0.0409252557,0.4470130041,0.1878237537,0.2794175438,0.2388853762,0.3335900108,-0.1336922666,-0.2180296673,-0.15807134,-1.2128946332,-0.7685533723,-1.156569309,-0.8064965667,-1.0096593585,0.9267719971,-1.0148885779,0.671418078,0
116031318,4.995695512,-4.4276583339,-2.5513766469,-3.3959291855,-3.305959976,-2.7040009276,0.9509401766,-1.2440872104,8.2021428549,-1.7056238637,2.9329933398,10.5850023855,-2.4159888259,5.2485239878,0.0190015778,-1.81668415,-1.0488641421,-2.5623399493,7.2168379378,1.7128899615,1.3132477235,-3.2435563717,0.1736137566,1.066008266,-3.0108917725,1.2464722534,0.8715958904,-2.7017440541,0.2066621622,-2.2927924441,-2.0727841812,-2.2380798828,-1.6833802642,-1.5230430644,-1.5997610417,3.2700714229,-4.3023884115,-1.0441260781,0.9665467345,-0.9331746198,0.6676503746,-0.9726232616,-0.9840809606,-0.985935407,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.9870161297,-0.9978326419,-0.9962142474,-0.6455111523,-2.6051359265,-2.0898971037,0.0757331416,-1.1562299598,-0.216989666,-0.5794589682,-1.9353093211,-1.1442164752,-0.2135053403,-0.7481409196,-1.0243545197,-0.7817659115,-4.5111235113,-3.2449257338,-3.1203583372,-3.1658760918,-3.2468617132,-2.5811552014,-3.0777063031,-1.0420539447,5.8665774031,-3.0014395371,1.8650863358,-1.6437535417,-1.5009481993,-1.5895466617,-1.5051784491,-2.211767754,-1.9606041341,-2.1411311618,-3.4842259947,-2.0608503868,2.1415005508,-3.0759030766,2.2671372139,1.8456778904,-1.9914613492,0.9719534148,-1.9761878933,-1.9922566193,-1.9205137309,8.0136340326,-1.583437961,2.0257590984,-0.2254763319,-0.5898659485,-0.4078078768,-6.779206264,-5.7273354195,-7.481234112,13.5822969036,11.8685451843,13.7941064355,-0.3971131438,-3.7011003339,0.5504653971,-3.3013100897,-2.9009115829,-4.4780664171,-3.2751478648,-4.723981567,0
116031319,-0.0852275979,0.0952855679,0.3379790489,0.5195368981,0.469436528,0.4248882549,0.3951400354,0.3919965411,0.5138135357,0.4637838493,0.6250554158,0.3393249177,0.3718334701,0.3810619627,-0.0793654614,-0.0319131645,-0.0568272212,0.0323609893,-0.1259294719,-0.0408343957,-0.0736443059,-0.0087360782,-0.1145834459,0.0104629215,0.0342795898,0.0278698231,-0.147551452,-0.5274325639,-0.2704409529,-1.0443140187,-0.5405997186,-0.7927657556,-0.6032286337,0.3315963096,-0.0078208948,0.0990417578,0.2225417045,0.2804836607,-0.1630089071,-0.3873644543,-0.2245580399,0.1454825254,0.0358956041,0.084480399,-0.2558692554,-0.2469433718,-0.2984541385,0.126416453,0.054080229,0.0538135727,0.1142372815,0.057002583,0.0741659339,-0.6393183308,-0.6360326607,-0.6759081339,0.4969012397,0.8601750302,0.7449525192,-0.6022786241,-0.5551866376,-0.6219060119,0.4865150234,0.7320902529,0.6496426362,-0.0622181945,0.0851879647,-0.0037281401,-0.6375308528,-0.5357392674,-0.5777403591,0.3454928887,0.359224737,0.3197501053,0.6777526734,0.9743699959,0.8838667019,0.0834351174,0.0813062833,0.0979249527,-0.1520815236,-0.229909576,-0.206620704,-0.1566366784,-0.1888755628,-0.1930606629,0.0278233462,0.5369206972,0.1670346682,0.1089781443,0.1299415297,0.1229289548,0.1391456405,0.281443168,0.1758824576,0.2751698314,0.6401147198,0.4789058346,-0.0727641638,0.0571873165,-0.0514776981,0.2516722783,0.133488758,0.2509492029,-0.1069561695,-0.0652813419,-0.102918374,-0.8050038885,-0.2951224458,-0.3822442877,-0.2772936982,-0.2097383483,0.4354230504,0.1472614054,1.1935535276,0
117011320,0.9525234845,-2.9618625365,10.9055654503,-3.3959291855,5.736696087,-2.7040009276,-3.2173637218,-3.2355166369,-2.621690427,-1.7056238637,-2.6645896599,-2.1238671202,-2.4159888259,-2.5822077581,-1.6672677819,6.068663678,0.2357699521,-2.5623399493,-3.9146585181,-4.0263249621,-1.0979884292,-3.2435563717,-2.0031978526,6.0154112328,-3.0108917725,3.6453477047,2.7860060251,-2.7017440541,3.7194144843,-2.2927924441,-2.0727841812,-2.2380798828,-1.6833802642,-1.5230430644,-1.5997610417,-0.4965740117,-1.7528638059,-0.8645539458,1.3827278108,7.5441148928,3.9333863562,-0.9726232616,-0.9840809606,-0.985935407,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,-0.9870161297,-0.9978326419,-0.9962142474,4.5530186971,0.3426438569,1.8056724544,-1.6720873043,-2.0992438121,-1.0586020453,2.561407743,1.541809306,1.169294982,-1.0967351342,-1.4084793947,-0.6331408578,4.2719409271,-1.0193572088,0.1402189006,-3.1203583372,-3.1658760918,-3.2468617132,-2.5811552014,-3.0777063031,-3.1027819102,-2.6860482505,-3.0014395371,-3.0373039923,-1.6437535417,-1.5009481993,-1.5895466617,-1.5051784491,-2.211767754,-1.9606041341,-0.8395139029,-1.0475004879,-0.1596852518,-0.9880356693,-3.0759030766,-1.7591061418,2.2667647833,2.3268755145,3.9905878517,-1.9761878933,-1.9922566193,5.7467000899,-1.4794923788,-1.583437961,-1.6287119836,-0.2254763319,-0.5898659485,-0.4078078768,-5.1269277192,-4.3709005308,-4.4357596794,1.2153188816,1.7856598304,0.7035902057,1.6423405799,-3.7011003339,1.2367989387,-3.3013100897,-2.9009115829,-4.4780664171,-3.2751478648,-4.723981567,0
