Origin,Destination,Time (min)
2101110,2103009,7.8533333333333335
2101110,2103110,21.56
2101111,2101112,7.253333333333333
2101111,2101117,6.3
2101111,2101123,8.03
2101112,2101114,5.956666666666666
2101112,2101116,5.708333333333333
2101112,2101117,10.206666666666667
2101112,2101118,8.425
2101112,2101121,15.085
2101112,2101123,11.49
2101113,2101118,9.733333333333333
2101113,2101120,6.381666666666666
2101114,2101116,2.183333333333333
2101114,2101118,3.68
2101115,2101116,1.2983333333333333
2101115,2101117,7.403333333333333
2101115,2101118,4.42
2101115,2101123,6.3149999999999995
2101116,2101117,7.288333333333333
2101116,2101118,3.246666666666667
2101117,2101123,8.348333333333333
2101118,2101120,12.838333333333333
2101118,2101121,12.408333333333333
2101118,2101123,9.913333333333332
2101119,2101120,11.508333333333333
2101119,2101124,35.275
2101119,2102811,19.408333333333335
2101119,2102812,26.18
2101119,2102813,13.004999999999999
2101119,2102814,24.761666666666667
2101120,2101121,21.328333333333333
2101120,2101123,17.741666666666667
2101120,2101124,31.84333333333333
2101120,2102812,26.63
2101121,2101123,15.656666666666666
2101122,2101124,16.12333333333333
2101122,2101125,17.421666666666667
2101122,2103006,18.334999999999997
2101123,2101124,21.788333333333334
2101124,2102814,48.73166666666667
2101125,2103006,20.05
2101201,2101202,38.306666666666665
2101201,2101203,20.445
2101201,2101204,12.803333333333335
2101201,2101205,11.136666666666667
2101201,2101212,7.08
2101201,2101502,32.1
2101201,2103510,17.828333333333333
2101201,2103512,38.306666666666665
2101202,2101204,38.663333333333334
2101202,2101213,29.666666666666668
2101202,2103508,50.138333333333335
2101202,2103510,50.745
2101203,2101212,8.663333333333332
2101203,2101501,22.416666666666668
2101203,2101502,27.81833333333333
2101204,2101205,4.993333333333334
2101204,2101206,6.319999999999999
2101204,2101209,14.596666666666666
2101204,2101213,19.351666666666667
2101205,2101206,8.9
2101205,2101212,7.635000000000001
2101206,2101207,5.055000000000001
2101206,2101208,7.871666666666667
2101206,2101212,8.476666666666667
2101207,2101208,11.42
2101208,2101209,9.6
2101208,2101210,6.828333333333333
2101209,2101210,9.853333333333333
2101209,2101211,24.31833333333333
2101209,2101213,13.485000000000001
2101209,2101216,30.926666666666666
2101209,2101217,9.629999999999999
2101210,2101211,16.578333333333333
2101211,2101216,34.10333333333333
2101213,2101215,7.925
2101213,2101217,15.68
2101214,2101217,2.828333333333333
2101216,2101217,26.446666666666665
2101301,2101302,4.423333333333333
2101301,2101303,4.465
2101301,2101306,3.485
2101302,2101303,7.446666666666667
2101303,2101304,61.93666666666666
2101303,2101305,23.9
2101303,2101306,5.486666666666666
2101303,2101307,17.426666666666666
2101303,2101309,16.946666666666665
2101303,2101707,15.808333333333334
2101304,2101305,78.88333333333334
2101304,2101307,54.24
2101304,2101310,79.61833333333334
2101304,2101404,103.94333333333334
2101304,2138704,118.25833333333334
2101304,2139212,83.83999999999999
2101305,2101310,58.56333333333334
2101305,2101704,38.54
2101305,2101707,36.27166666666667
2101305,2101714,39.541666666666664
2101305,2139107,60.233333333333334
2101307,2101309,27.89
2101307,2101404,81.32666666666667
2101308,2101309,34.583333333333336
2101308,2101406,52.33166666666667
2101308,2101707,56.09
2101309,2101404,53.43666666666666
2101309,2101406,30.226666666666667
2101309,2101707,24.195
2101310,2139108,53.77833333333333
2101310,2139212,71.86333333333333
2101401,2101402,3.4833333333333334
2101401,2101403,11.166666666666666
2101401,2101412,3.48
2101401,2101413,7.526666666666667
2101402,2101412,3.2333333333333334
2101402,2101413,6.513333333333334
2101403,2101404,44.275
2101403,2101405,64.22833333333332
2101403,2101406,22.78666666666667
2101403,2101410,30.438333333333333
2101403,2101412,9.610000000000001
2101403,2101413,15.793333333333333
2101404,2101405,90.64
2101404,2101406,49.19833333333334
2101404,2138704,80.47333333333333
2101405,2101410,44.45166666666667
2101405,2138704,107.94666666666667
2101405,2138707,58.05833333333333
2101405,2138708,79.325
2101406,2101408,24.91166666666667
2101406,2101409,11.361666666666668
2101406,2101410,29.916666666666668
2101407,2101408,4.326666666666667
2101407,2101411,10.968333333333334
2101408,2101409,14.398333333333333
2101408,2101410,15.531666666666666
2101408,2101411,15.216666666666667
2101408,2101503,11.128333333333334
2101408,2101504,20.616666666666667
2101408,2101508,15.736666666666668
2101410,2101411,28.435
2101410,2101504,33.835
2101411,2101504,23.903333333333332
2101412,2101413,7.930000000000001
2101501,2101502,19.21333333333333
2101501,2101511,31.43166666666667
2101502,2101505,40.236666666666665
2101502,2101509,4.858333333333333
2101502,2101511,33.00666666666667
2101502,2103512,26.993333333333332
2101503,2101507,3.646666666666667
2101503,2101508,6.6016666666666675
2101503,2101511,11.85
2101504,2101505,31.101666666666667
2101504,2101506,8.388333333333334
2101504,2101508,11.716666666666667
2101504,2101510,21.71833333333333
2101504,2101511,26.84333333333333
2101505,2101510,23.771666666666665
2101505,2101511,23.798333333333336
2101505,2103512,42.623333333333335
2101505,2103513,37.77833333333333
2101507,2101508,6.34
2101507,2101511,9.745000000000001
2101507,2101512,6.6883333333333335
2101508,2101511,15.126666666666667
2101508,2101512,7.694999999999999
2101510,2103513,31.945
2101511,2101512,11.851666666666667
2101601,2101602,5.448333333333333
2101601,2101603,3.1633333333333336
2101601,2101608,4.0633333333333335
2101601,2101620,4.793333333333334
2101601,2101621,5.675
2101602,2101603,3.243333333333333
2101602,2101618,3.3016666666666667
2101602,2101619,5.34
2101602,2101620,5.655
2101603,2101608,2.7983333333333333
2101603,2101609,2.933333333333333
2101603,2101615,2.5116666666666663
2101603,2101618,1.3383333333333334
2101604,2101605,2.0483333333333333
2101604,2101606,2.895
2101604,2101609,2.9466666666666668
2101604,2101611,5.9766666666666675
2101604,2101615,3.3116666666666665
2101605,2101606,3.6166666666666667
2101605,2101611,7.286666666666666
2101606,2101607,4.883333333333334
2101606,2101609,3.26
2101606,2101611,6.416666666666667
2101607,2101608,2.6816666666666666
2101607,2101609,4.048333333333334
2101607,2101611,8.125
2101607,2101621,8.103333333333333
2101608,2101609,3.853333333333333
2101608,2101621,7.908333333333333
2101609,2101615,2.9983333333333335
2101610,2101612,3.3066666666666666
2101610,2101613,2.243333333333333
2101610,2101615,3.783333333333333
2101610,2101616,3.925
2101610,2101617,2.575
2101610,2101618,3.7016666666666667
2101611,2101613,2.65
2101611,2101614,4.53
2101611,2101615,4.085
2101611,2101621,10.085
2101611,2101709,15.731666666666666
2101611,2101711,14.928333333333335
2101611,2101712,17.021666666666665
2101611,2101714,21.663333333333334
2101612,2101613,3.628333333333333
2101612,2101614,5.321666666666667
2101612,2101616,4.175
2101612,2101621,8.785
2101612,2101714,20.363333333333333
2101613,2101614,3.135
2101613,2101615,3.0133333333333336
