"SA1_id","vote_pc"
"3124231","41.209898"
"2130761","48.138854"
"3137235","53.112133"
"3133214","58.589248"
"5119222","62.796752"
"3128027","41.883200"
"2124920","70.231602"
"3142809","37.860407"
"3132908","60.184726"
"2137026","60.238272"
"2110921","59.711521"
"3142705","37.937319"
"5107325","47.862774"
"4110126","65.059266"
"2137332","47.686583"
"2137933","45.687718"
"6106412","49.507436"
"3141323","37.202152"
"3131425","65.621382"
"2131419","61.265733"
"2122613","61.758114"
"2126802","35.418875"
"2100349","56.391437"
"2129011","41.231568"
"2132808","73.634535"
"3130705","49.701122"
"5103926","53.146557"
"3100803","39.010219"
"2118625","53.829030"
"2121520","60.454309"
"5114624","41.037012"
"5103213","26.904137"
"3119104","53.413753"
"2113216","52.477463"
"3124405","38.173065"
"3115614","46.600611"
"4101204","38.341372"
"5123107","31.380932"
"3111009","51.787709"
"2133823","72.112676"
"3151228","41.125637"
"4103640","55.724089"
"2107603","39.942528"
"3138015","47.300109"
"5100521","38.782234"
"6103420","59.420559"
"5112921","40.733345"
"3108017","52.195469"
"4111201","55.748568"
"2125917","40.076691"
"5112517","53.515432"
"5107107","40.303308"
"2110613","50.684125"
"5101307","38.399257"
"2109705","37.116465"
"2104506","60.168866"
"8104804","61.566341"
"2136607","65.006273"
"4103741","56.817448"
"3128509","60.943235"
"6108901","53.351827"
"8108103","58.789629"
"2138332","43.048651"
"5112426","46.646401"
"4103507","62.072450"
"2114923","36.050199"
"6100208","61.572680"
"3145508","36.425704"
"3148216","49.691820"
"3112201","43.791142"
"5103808","51.511136"
"2131713","58.341753"
"2116527","48.990611"
"5101403","37.452571"
"5110212","50.804958"
"2132620","53.314670"
"8106711","57.699565"
"2131931","52.230128"
"6103310","29.808078"
"4102701","61.555473"
"2123721","64.075283"
"2100506","55.659914"
"3121406","53.505937"
"2131925","52.259951"
"2138817","28.632846"
"2116006","41.216630"
"2126314","42.546656"
"5108831","30.949293"
"5124411","41.872583"
"3138919","50.209316"
"5100635","39.037593"
"2135434","68.642418"
"2129622","62.607664"
"2130501","64.695250"
"2109635","36.026816"
"3109205","47.700853"
"3130413","52.369751"
"2122316","71.601645"
"2116341","47.556477"
"4109124","64.611096"
"4109129","62.936324"
"2140412","21.959273"
"5117514","35.266037"
"2100335","56.594785"
"2132030","51.725607"
"3134204","49.420955"
"3112513","38.441262"
"3138834","51.876207"
"2104725","61.285240"
"2105035","46.262808"
"5100213","35.732617"
"3127203","57.433406"
"3134115","51.198175"
"2114827","36.733584"
"2121531","59.960514"
"4103301","61.617939"
"2101508","54.493307"
"3123422","37.969412"
"3148204","50.266623"
"2123813","62.657681"
"3130814","51.939123"
"3127335","59.251519"
"2123818","62.699741"
"2123946","59.458620"
"5103108","28.102605"
"3152029","40.831210"
"5120312","39.478351"
"4107005","44.833320"
"2116031","40.705052"
"4100211","48.577210"
"2131928","50.415395"
"3131001","47.667033"
"5114112","39.779357"
"4108602","65.729859"
"2142825","40.613134"
"2131156","63.215272"
"3108821","36.972866"
"3106202","44.925802"
"8105010","67.941654"
"3130717","49.831006"
"4108920","67.899417"
"2124225","70.699719"
"2118523","51.236533"
"3114221","44.450528"
"3127340","60.330771"
"6105505","48.373420"
"5102906","43.812783"
"2139760","32.396875"
"3108824","37.317322"
"2121321","61.151665"
"5111902","50.046359"
"5113446","59.217468"
"8110405","57.998598"
"3119227","48.414334"
"5104435","55.483154"
"2138611","44.752208"
"8110005","58.569381"
"5118808","63.067115"
"6103120","27.654641"
"3149910","40.741795"
"2123509","58.164130"
"2131709","57.739570"
"3142807","36.563429"
"2125924","38.882869"
"2134031","63.474777"
"3150625","40.514905"
"5100625","40.646383"
"5104520","56.057035"
"3100301","41.262424"
"2138517","42.193951"
"2128712","43.672062"
"3120904","50.418795"
"2103819","67.227426"
"5103408","26.830577"
"2120202","51.070563"
"3137344","49.043748"
"4105215","47.346828"
"3134420","50.212032"
"3106809","54.426611"
"3148808","49.565892"
"2142014","38.482268"
"5110119","49.238420"
"4107708","46.637145"
"5104811","52.299534"
"2130605","63.629981"
"2130028","64.015800"
"5108218","35.521284"
"3124022","36.252443"
"2137109","51.461684"
"3137307","49.266356"
"2127109","44.682202"
"8101502","64.330156"
"6106005","51.960987"
"3138916","46.114057"
"5114715","41.303775"
"2103908","57.353862"
"3146820","42.971492"
"3150305","37.500000"
"3139315","50.968138"
"5110713","43.870239"
"2116141","42.988156"
"2108101","25.601635"
"3113811","45.383498"
"2123719","68.938781"
"5123701","33.706070"
"3115708","46.457789"
"6108416","54.600947"
"3120708","48.493150"
"2103926","53.521126"
"3101705","48.359036"
"5110017","48.180373"
