,Origin,Destination,Time (min),Distance
14747,1114432,1114431,4.256666667,1.1427115837329598
14748,1114433,1114405,1.7416666669999998,0.61104734372757
14749,1114433,1114426,4.785,0.7996817523298378
14750,1114433,1114427,2.423333333,0.6107724347297298
14751,1114433,1114428,2.721666667,0.35460317865738195
14752,1114433,1114429,2.72,0.6726725491355151
14753,1114433,1114434,2.691666667,0.4006163619921844
14754,1114434,1114401,4.836666667,0.3954246819361608
14755,1114434,1114405,2.751666667,0.6472272857980529
14756,1114434,1114422,3.828333333,0.7178831353760986
14757,1114434,1114429,4.493333333,0.7617360950241371
14758,1114434,1114433,2.801666667,0.4006163619921844
14759,1114434,1114435,4.966666667,0.6861034729134093
14760,1114434,1114437,6.6,0.524932114883592
14761,1114435,1114410,2.418333333,0.31243270555244984
14762,1114435,1114429,2.65,0.5328559312174918
14763,1114435,1114434,4.443333333,0.6861034729134093
14764,1114435,1114436,4.581666667,0.9054310868912877
14765,1114435,1114437,3.0899999999999994,0.4278167182436056
14766,1114435,1114446,1.258333333,0.4237004795988428
14767,1114436,1114403,7.908333333,0.9553146605564925
14768,1114436,1114419,6.8,0.4334153983832502
14769,1114436,1114420,7.331666666999999,0.26348936366842624
14770,1114436,1114435,5.55,0.9054310868912877
14771,1114436,1114437,7.183333332999999,0.7544619804293259
14772,1114436,1114446,6.706666667,0.6354339981962258
14773,1114437,1114401,4.785,0.5857287279900562
14774,1114437,1114414,3.6016666669999995,0.4968541434756505
14775,1114437,1114419,2.8683333330000003,0.43567602964081775
14776,1114437,1114434,6.188333332999999,0.524932114883592
14777,1114437,1114435,3.015,0.4278167182436055
14778,1114437,1114436,4.743333333,0.7544619804293259
14779,1114438,1113501,28.00333333,13.916932910230495
14780,1114438,1114402,8.671666667,0.7662669877913807
14781,1114438,1114411,2.44,0.5001858915203926
14782,1114438,1114618,8.691666667,1.4843887524255979
14783,1114439,1114404,2.08,0.6640986408406465
14784,1114439,1114409,1.881666667,0.2890891307320397
14785,1114439,1114421,3.625,0.4877593046566111
14786,1114439,1114440,1.615,0.46111096244474364
14787,1114439,1114447,1.913333333,0.5453618686486107
14788,1114439,1114448,1.266666667,0.5611095378278461
14789,1114440,1114404,2.94,0.8607199386386607
14790,1114440,1114411,4.615,0.8634397624266335
14791,1114440,1114439,1.835,0.46111096244474364
14792,1114440,1114448,2.228333333,0.28576984733847494
14793,1114440,1114618,9.353333333,0.6461323300726652
14794,1114441,1114403,5.49,0.547987505455195
14795,1114441,1114404,2.213333333,0.3217611684881695
14796,1114441,1114420,1.91,0.39801282247044517
14797,1114441,1114618,7.101666667000001,1.0234565580237653
14798,1114442,1114443,2.623333333,0.6225304924929267
14799,1114442,1114444,4.243333333,0.3998809734409091
14800,1114442,1114515,6.5433333330000005,0.578504571610594
14801,1114443,1114425,2.665,0.4802529095663039
14802,1114443,1114442,2.8983333330000005,0.6225304924929267
14803,1114443,1114445,1.44,0.4044507737437753
14804,1114443,1114539,1.931666667,0.48771671545047096
14805,1114444,1114412,8.835,0.778831834059454
14806,1114444,1114442,3.98,0.3998809734409091
14807,1114444,1114445,2.956666667,0.6052606453950179
14808,1114445,1114417,0.691666667,0.4392171469302426
14809,1114445,1114426,3.571666667,0.5344604219564029
14810,1114445,1114443,1.298333333,0.4044507737437753
14811,1114445,1114444,3.988333333,0.6052606453950178
14812,1114446,1114410,2.561666667,0.44287990210349554
14813,1114446,1114413,2.708333333,0.4108151336082154
14814,1114446,1114435,1.445,0.4237004795988428
14815,1114446,1114436,4.501666667,0.6354339981962258
14816,1114447,1114409,2.02,0.4790134181561193
14817,1114447,1114411,1.996666667,0.4459999482396332
14818,1114447,1114423,3.111666667,0.5273123124022673
14819,1114447,1114439,1.935,0.5453618686486107
14820,1114447,1114448,1.211666667,0.2873859481824843
14821,1114448,1114411,2.386666667,0.5781438786745301
14822,1114448,1114439,1.3566666669999998,0.5611095378278461
14823,1114448,1114440,2.438333333,0.28576984733847494
14824,1114448,1114447,1.148333333,0.2873859481824843
14825,1114501,1114502,2.253333333,0.40567159345370596
14826,1114501,1114503,0.841666667,0.22168671679225269
14827,1114501,1114523,1.6033333330000001,0.5142127866857382
14828,1114501,1114538,1.385,0.40623320966123444
14829,1114502,1114501,1.946666667,0.40567159345370596
14830,1114502,1114503,2.788333333,0.5252233576966441
14831,1114502,1114536,2.481666667,0.3039003346556176
14832,1114502,1114537,3.82,0.38815662251209976
14833,1114502,1114538,2.895,0.6705883100575879
14834,1114503,1114501,1.201666667,0.22168671679225263
14835,1114503,1114502,3.455,0.5252233576966441
14836,1114503,1114505,1.408333333,0.30845120874064036
14837,1114503,1114523,2.381666667,0.5582164169377373
14838,1114504,1114505,2.963333333,0.3164749966354643
14839,1114504,1114525,2.423333333,0.34445446267355406
14840,1114505,1114503,1.3566666669999998,0.30845120874064036
14841,1114505,1114504,2.176666667,0.3164749966354643
14842,1114505,1114523,2.068333333,0.6139180553069028
14843,1114505,1114525,1.5183333330000002,0.4127922742345881
14844,1114507,1114522,2.011666667,0.2471146229625624
14845,1114507,1114523,1.7783333330000002,0.3553486706125007
14846,1114507,1114524,3.5350000000000006,0.3223419524948923
14847,1114507,1114525,2.395,0.34746001958024814
14848,1114508,1114415,4.9633333330000005,0.26757227418409374
14849,1114508,1114431,5.841666667,0.6757726301395489
14850,1114508,1114512,1.446666667,0.3070036528272873
14851,1114509,1114510,2.095,0.6412977033059224
14852,1114509,1114535,3.87,0.3439421330233328
14853,1114509,1114537,5.411666667,0.3875189754872182
14854,1114509,1114538,5.7933333330000005,0.4633123870956199
14855,1114510,1114425,3.56,0.8231866044387628
14856,1114510,1114509,1.946666667,0.6412977033059224
14857,1114510,1114517,0.855,0.4174319904210905
14858,1114510,1114521,3.471666667,0.4686788858081545
14859,1114510,1114535,2.126666667,0.704953704530975
14860,1114510,1114538,3.698333333,0.5646237747184555
14861,1114510,1114539,3.3233333330000003,0.483160652680355
14862,1114511,1114415,4.9633333330000005,0.6884879245799761
14863,1114511,1114416,2.021666667,0.19389031514000066
14864,1114511,1114512,2.07,0.5071853313657488
14865,1114511,1114513,1.88,0.39847357789592813
14866,1114511,1114520,3.74,0.4072340702855666
14867,1114511,1114521,3.683333333,0.6845490615377712
14868,1114512,1114415,4.295,0.39345739511572825
14869,1114512,1114508,1.36,0.3070036528272873
14870,1114512,1114511,1.841666667,0.5071853313657488
14871,1114512,1114513,1.93,0.253029574018035
14872,1114512,1114514,2.333333333,0.42800273369912517
14873,1114513,1114511,1.605,0.39847357789592813
14874,1114513,1114512,1.388333333,0.25302957401803494
14875,1114513,1114514,2.558333333,0.43935793463307937
14876,1114513,1114520,2.628333333,0.3425761798462503
14877,1114513,1114522,1.293333333,0.4691518536494593
14878,1114514,1114512,1.823333333,0.42800273369912517
14879,1114514,1114513,2.228333333,0.4393579346330794
14880,1114514,1114522,2.348333333,0.5852828828805692
14881,1114514,1114524,3.826666667,0.45785773438811184
14882,1114515,1114442,7.411666667,0.578504571610594
14883,1114515,1114518,5.48,0.640338079373652
14884,1114515,1114526,5.658333333,0.4240924442215219
14885,1114515,1114527,7.935,1.0863907100686436
14886,1114517,1114510,0.855,0.4174319904210905
14887,1114517,1114518,2.06,0.42955279382721934
14888,1114517,1114535,1.271666667,0.4299045251154166
14889,1114517,1114539,3.205,0.48263770516908533
14890,1114518,1114515,5.508333333,0.640338079373652
14891,1114518,1114517,2.345,0.42955279382721934
14892,1114518,1114519,1.928333333,0.5231499053248599
14893,1114518,1114526,1.163333333,0.44706093777610845
14894,1114518,1114527,3.305,1.0528129795867764
14895,1114518,1114531,2.985,0.3527980945500806
14896,1114518,1114535,3.825,0.5692570325206595
14897,1114519,1114518,2.485,0.5231499053248598
14898,1114519,1114526,1.833333333,0.2691417260813614
14899,1114519,1114527,2.611666667,0.5312808356950007
14900,1114520,1114511,3.526666667,0.4072340702855666
14901,1114520,1114513,2.446666667,0.3425761798462503
14902,1114520,1114521,2.121666667,0.44493859247284706
14903,1114520,1114522,1.281666667,0.3215238351041324
14904,1114521,1114416,3.13,0.8115403128274229
14905,1114521,1114425,3.483333333,0.5505931232761462
14906,1114521,1114510,3.191666667,0.46867888580815437
14907,1114521,1114511,3.563333333,0.6845490615377712
14908,1114521,1114520,2.441666667,0.44493859247284706
14909,1114521,1114522,1.918333333,0.5918018676512247
14910,1114521,1114538,3.286666667,0.7252080941468796
14911,1114522,1114507,1.845,0.2471146229625624
14912,1114522,1114513,1.165,0.4691518536494593
14913,1114522,1114514,2.6600000000000006,0.5852828828805692
14914,1114522,1114520,1.335,0.3215238351041324
14915,1114522,1114521,2.113333333,0.5918018676512247
14916,1114522,1114523,1.163333333,0.451747217911958
14917,1114522,1114524,2.623333333,0.5119758461023477
14918,1114523,1114501,1.876666667,0.5142127866857382
14919,1114523,1114503,1.965,0.5582164169377373
14920,1114523,1114505,2.65,0.6139180553069028
14921,1114523,1114507,1.873333333,0.3553486706125007
14922,1114523,1114522,1.228333333,0.451747217911958
14923,1114523,1114525,1.23,0.4227674855107054
14924,1114523,1114538,1.208333333,0.3935137180811103
14925,1114524,1114507,3.736666667,0.3223419524948923
14926,1114524,1114514,3.581666667,0.45785773438811184
14927,1114524,1114522,2.651666667,0.5119758461023477
14928,1114524,1114525,1.785,0.3506482170415734
14929,1114525,1114504,1.891666667,0.34445446267355406
14930,1114525,1114505,2.126666667,0.4127922742345881
14931,1114525,1114507,2.596666667,0.34746001958024814
14932,1114525,1114523,1.618333333,0.4227674855107054
14933,1114525,1114524,1.858333333,0.3506482170415734
14934,1114526,1114515,5.42,0.4240924442215219
14935,1114526,1114518,1.19,0.44706093777610845
14936,1114526,1114519,2.391666667,0.2691417260813614
14937,1114526,1114527,3.2149999999999994,0.7275589193072508
14938,1114527,1114515,7.37,1.0863907100686436
14939,1114527,1114518,3.43,1.0528129795867764
14940,1114527,1114519,2.731666667,0.5312808356950007
14941,1114527,1114526,2.778333333,0.7275589193072508
14942,1114527,1114528,1.406666667,0.6497583709879902
14943,1114527,1114531,3.605,0.9738542203493331
14944,1114527,1114532,4.915,0.966968859082897
14945,1114528,1114527,1.466666667,0.6497583709879902
14946,1114528,1114533,2.333333333,0.6892793459566177
14947,1114528,1115035,5.408333333,0.7795753577214447
14948,1114531,1114518,2.761666667,0.3527980945500806
14949,1114531,1114527,4.03,0.9738542203493331
14950,1114531,1114532,3.136666667,0.22130386915216194
14951,1114531,1114535,2.603333333,0.3971950058748892
14952,1114532,1114527,6.331666667,0.966968859082897
14953,1114532,1114531,4.018333333,0.22130386915216194
14954,1114532,1114533,6.858333332999999,0.5505597834350022
14955,1114532,1114534,4.186666667,0.4932697240511328
14956,1114532,1114535,4.905,0.443649783450919
14957,1114533,1114528,2.378333333,0.6892793459566177
14958,1114533,1114532,6.078333333,0.5505597834350022
14959,1114533,1114534,3.321666667,0.37705139670716875
14960,1114533,1115008,6.381666667,1.0878911600562713
14961,1114533,1115035,5.523333332999999,0.4555802602603998
14962,1114534,1114532,2.95,0.4932697240511328
14963,1114534,1114533,3.006666667,0.3770513967071688
14964,1114534,1114535,1.6466666669999999,0.5635858803516265
14965,1114534,1114536,6.14,0.5845273587572442
14966,1114534,1114537,1.921666667,0.3603503291173234
14967,1114535,1114509,3.8,0.34394213302333276
14968,1114535,1114510,2.096666667,0.704953704530975
14969,1114535,1114517,1.241666667,0.4299045251154166
14970,1114535,1114518,3.301666667,0.5692570325206595
14971,1114535,1114531,2.991666667,0.3971950058748892
14972,1114535,1114532,3.791666667,0.443649783450919
14973,1114535,1114534,1.661666667,0.5635858803516265
14974,1114536,1114502,2.46,0.3039003346556176
14975,1114536,1114534,6.736666667000001,0.5845273587572442
14976,1114536,1114537,6.351666667000001,0.388998881572495
14977,1114536,1115002,5.261666667,0.3182923082900235
14978,1114536,1115008,6.453333333,1.0187409518697714
14979,1114537,1114502,3.98,0.38815662251209976
14980,1114537,1114509,4.679999999999999,0.3875189754872182
14981,1114537,1114534,1.843333333,0.3603503291173234
14982,1114537,1114536,5.788333333,0.388998881572495
14983,1114538,1114501,1.446666667,0.40623320966123444
14984,1114538,1114502,3.371666667,0.6705883100575879
14985,1114538,1114509,4.973333333,0.4633123870956199
14986,1114538,1114510,3.026666667,0.5646237747184555
14987,1114538,1114521,3.3,0.7252080941468796
14988,1114538,1114523,1.335,0.3935137180811103
14989,1114539,1114443,2.968333333,0.48771671545047096
14990,1114539,1114510,3.558333333,0.483160652680355
14991,1114539,1114517,3.286666667,0.48263770516908533
14992,1114601,1114604,3.3,0.6563981063804002
14993,1114601,1114605,3.081666667,0.4294653667948842
14994,1114601,1114644,2.798333333,0.7185881065963202
14995,1114601,1114646,2.681666667,0.4587741242136183
14996,1114602,1114403,3.435,0.5632190831821545
14997,1114602,1114603,1.82,0.4252235743226475
14998,1114602,1114618,4.161666667,0.7303155318515944
14999,1114603,1114403,4.146666667,0.9380426952508811
15000,1114603,1114602,2.026666667,0.4252235743226475
15001,1114603,1114604,3.2850000000000006,0.40162757432727825
15002,1114603,1114615,2.2149999999999994,0.5195162301849419
15003,1114603,1114618,4.873333333,0.9370976650819034
15004,1114604,1114601,3.806666667,0.6563981063804002
15005,1114604,1114603,3.668333333,0.40162757432727825
15006,1114604,1114605,3.353333333,0.38949007285443826
15007,1114604,1114615,4.42,0.4488302803633519
15008,1114605,1114601,2.33,0.4294653667948842
15009,1114605,1114604,1.835,0.38949007285443826
15010,1114605,1114615,3.646666667,0.4461709851872885
15011,1114606,1114619,3.393333333,0.5119357697369482
15012,1114606,1114620,1.876666667,0.4405785973369356
15013,1114606,1114622,2.915,0.5536902787673972
15014,1114606,1114623,1.905,0.42356163186423507
15015,1114606,1114629,1.841666667,0.4239889385149656
15016,1114607,1114610,2.331666667,0.6959379992958037
15017,1114607,1114628,2.141666667,0.46014949677965716
15018,1114607,1114629,4.261666667,0.7187749318580083
15019,1114607,1114633,6.298333333,0.5945528862476693
15020,1114608,1114631,7.31,0.30804533839891646
15021,1114608,1114632,1.93,0.3770490662119984
15022,1114608,1114633,2.843333333,0.5087436078252118
15023,1114610,1114607,2.403333333,0.6959379992958037
15024,1114610,1114627,2.936666667,0.7450769567577804
15025,1114611,1114613,3.0533333330000003,0.7818152079626185
15026,1114611,1114631,5.581666667,0.4637807225303793
15027,1114611,1114639,4.265,0.32883346333464797
15028,1114611,1114640,3.38,0.34377750202423796
15029,1114612,1114639,5.085,0.6838585512078921
15030,1114612,1114641,4.058333333,0.6126521317856689
15031,1114612,1114642,4.511666667,0.8226569159660755
15032,1114612,1114643,6.853333332999999,0.845066899475655
15033,1114613,1113406,3.205,0.5448026855143104
15034,1114613,1114611,2.82,0.7818152079626185
15035,1114613,1114631,5.820000000000001,0.4700182066566302
15036,1114613,1114632,1.0,0.4519165427542536
15037,1114613,1114640,2.813333333,0.6262646867013304
15038,1114615,1114603,2.045,0.5195162301849419
15039,1114615,1114604,2.735,0.4488302803633519
15040,1114615,1114605,1.265,0.4461709851872885
15041,1114615,1114616,3.708333333,0.47217285585221797
15042,1114615,1114618,5.201666667,0.8389201279742737
15043,1114616,1114615,3.591666667,0.47217285585221797
15044,1114616,1114617,5.046666667,0.39018234569727656
15045,1114617,1114616,4.898333333,0.39018234569727656
15046,1114617,1114618,4.596666667,0.7166596041759572
15047,1114618,1114403,5.598333332999999,1.075334505249068
15048,1114618,1114404,7.551666667,0.9825335029025943
15049,1114618,1114438,14.23,1.4843887524255979
15050,1114618,1114440,9.616666667,0.6461323300726652
15051,1114618,1114441,7.618333333,1.0234565580237653
15052,1114618,1114602,3.951666667,0.7303155318515944
15053,1114618,1114603,4.595,0.9370976650819034
15054,1114618,1114615,4.3383333330000005,0.8389201279742737
15055,1114618,1114617,5.993333333,0.7166596041759573
15056,1114619,1114606,3.75,0.5119357697369482
15057,1114619,1114623,1.82,0.42287416162922253
15058,1114619,1114624,6.713333333,0.2574072569332868
15059,1114619,1114634,6.651666667000001,0.9095225961607685
15060,1114619,1114637,4.781666667,0.29932344256585536
15061,1114620,1114606,1.953333333,0.4405785973369356
15062,1114620,1114621,3.1583333330000003,0.4187662067708107
15063,1114620,1114622,1.931666667,0.22867975788503536
15064,1114620,1114623,1.185,0.24236191624300468
15065,1114621,1114620,2.705,0.4187662067708108
15066,1114621,1114623,2.555,0.3286659703352531
15067,1114621,1114624,3.145,0.45694041385923684
15068,1114621,1114636,1.071666667,0.29661244685003013
15069,1114621,1114642,2.416666667,0.6010268163000282
15070,1114621,1114644,1.635,0.4127506954559261
15071,1114622,1114606,2.753333333,0.5536902787673972
15072,1114622,1114620,1.856666667,0.22867975788503536
15073,1114622,1114629,2.228333333,0.4822152349962003
15074,1114622,1114641,1.781666667,0.598812372760409
15075,1114622,1114642,3.223333333,0.5370336528166016
15076,1114623,1114606,1.93,0.42356163186423507
15077,1114623,1114619,1.81,0.42287416162922253
15078,1114623,1114620,1.066666667,0.24236191624300468
15079,1114623,1114621,2.9283333330000003,0.3286659703352531
15080,1114623,1114624,5.098333333,0.3913120424032715
15081,1114624,1114619,5.808333332999999,0.2574072569332868
15082,1114624,1114621,1.4433333330000002,0.45694041385923684
15083,1114624,1114623,3.998333333,0.3913120424032715
15084,1114624,1114634,4.065,1.0040069914414913
15085,1114624,1114635,3.73,0.5894023387580392
15086,1114624,1114636,2.515,0.41561194209124913
15087,1114625,1114634,3.52,0.5249562169184685
15088,1114625,1114637,3.831666667,0.507510811455577
15089,1114627,1114610,2.96,0.7450769567577804
15090,1114627,1114628,3.066666667,0.5847442873945944
15091,1114627,1114629,3.256666667,0.6198636464058919
15092,1114628,1114607,2.1383333330000003,0.46014949677965716
15093,1114628,1114627,3.115,0.5847442873945944
15094,1114628,1114629,2.133333333,0.33009147769094077
15095,1114629,1114606,1.715,0.4239889385149656
15096,1114629,1114607,4.3,0.7187749318580083
15097,1114629,1114622,2.661666667,0.4822152349962003
15098,1114629,1114627,3.375,0.6198636464058919
15099,1114629,1114628,2.266666667,0.33009147769094077
15100,1114631,1114608,7.1166666670000005,0.30804533839891646
15101,1114631,1114611,5.546666667,0.4637807225303793
15102,1114631,1114613,6.04,0.4700182066566302
15103,1114631,1114632,5.988333333,0.663786910688922
15104,1114631,1114633,6.786666667,0.4589917693140472
15105,1114631,1114639,7.478333332999999,0.5820973801721477
15106,1114632,1113406,2.205,0.4438943427079234
15107,1114632,1114608,1.736666667,0.3770490662119984
15108,1114632,1114613,0.94,0.4519165427542536
15109,1114632,1114631,5.801666667,0.663786910688922
15110,1114632,1114633,2.6,0.8478664493126679
15111,1114633,1114607,6.021666667000001,0.5945528862476693
15112,1114633,1114608,2.738333333,0.5087436078252118
15113,1114633,1114631,6.7016666670000005,0.4589917693140472
15114,1114633,1114632,2.6783333330000003,0.8478664493126679
15115,1114633,1114639,4.346666667,0.6251016595806858
15116,1114634,1114619,5.323333333,0.9095225961607685
15117,1114634,1114624,3.116666667,1.0040069914414913
15118,1114634,1114625,3.626666667,0.5249562169184685
15119,1114634,1114635,1.988333333,0.6541639041092354
15120,1114634,1114637,4.058333333,0.8018978308679992
15121,1114635,1114624,3.411666667,0.5894023387580392
15122,1114635,1114634,1.925,0.6541639041092353
15123,1114635,1114636,2.656666667,0.7648696880246844
15124,1114635,1114646,4.391666667,0.6509706832422778
15125,1114636,1114621,1.073333333,0.29661244685003013
15126,1114636,1114624,3.1183333330000003,0.41561194209124913
15127,1114636,1114635,2.721666667,0.7648696880246844
15128,1114636,1114644,1.3766666669999998,0.4322805572977825
15129,1114636,1114646,3.826666667,0.2926689723723509
15130,1114637,1114619,2.883333333,0.29932344256585536
15131,1114637,1114625,3.458333333,0.507510811455577
15132,1114637,1114634,3.715,0.8018978308679992
15133,1114639,1114611,3.86,0.32883346333464797
15134,1114639,1114612,7.353333332999999,0.6838585512078921
15135,1114639,1114631,7.216666667,0.5820973801721476
15136,1114639,1114633,4.368333333,0.6251016595806858
15137,1114640,1113441,6.895,1.6242932809848756
15138,1114640,1114611,3.498333333,0.34377750202423796
15139,1114640,1114613,3.065,0.6262646867013303
15140,1114641,1114612,5.795,0.6126521317856689
15141,1114641,1114622,1.968333333,0.598812372760409
15142,1114641,1114642,2.705,0.2940984295762067
15143,1114642,1114612,7.763333332999999,0.8226569159660755
15144,1114642,1114621,2.353333333,0.6010268163000282
15145,1114642,1114622,2.563333333,0.5370336528166015
15146,1114642,1114641,4.345,0.2940984295762067
15147,1114642,1114643,2.341666667,0.26900902051315145
15148,1114642,1114644,2.0333333330000003,0.5445384640215939
15149,1114643,1114612,8.47,0.845066899475655
15150,1114643,1114642,2.668333333,0.26900902051315145
15151,1114643,1114644,2.19,0.40756978931146687
15152,1114644,1114601,2.668333333,0.7185881065963202
15153,1114644,1114621,2.346666667,0.4127506954559261
15154,1114644,1114636,1.696666667,0.4322805572977825
15155,1114644,1114642,2.7,0.5445384640215939
15156,1114644,1114643,2.003333333,0.40756978931146687
15157,1114644,1114646,3.14,0.5987698905166574
15158,1114646,1114601,2.598333333,0.4587741242136183
15159,1114646,1114635,3.633333333,0.6509706832422778
15160,1114646,1114636,3.643333333,0.2926689723723509
15161,1114646,1114644,3.24,0.5987698905166574
15162,1114701,1114702,2.8,0.30392223641153826
15163,1114701,1114709,2.4100000000000006,0.48290801117775745
15164,1114701,1114710,5.393333332999999,0.9357727519011836
15165,1114702,1114701,2.896666667,0.30392223641153826
15166,1114702,1114709,4.538333333,0.5502574169482621
15167,1114702,1114711,3.765,0.806560376801674
15168,1114702,1114716,8.183333333,5.002400205991538
15169,1114703,1114713,2.758333333,0.4471927293929467
15170,1114703,1114714,2.498333333,1.3319412595380902
15171,1114703,1114723,2.113333333,0.46986515396705264
15172,1114704,1114705,1.7883333330000002,0.4426985619018476
15173,1114704,1114711,4.72,0.6022581366089685
15174,1114704,1114714,4.406666667,2.5478076805974057
15175,1114704,1114715,2.008333333,0.6556501727591092
15176,1114704,1114716,4.883333333,4.129345507013082
15177,1114705,1114704,1.846666667,0.4426985619018476
15178,1114705,1114712,2.8883333330000003,0.5158823742429067
15179,1114705,1114713,2.871666667,0.8434422223710313
15180,1114705,1114723,2.3233333330000003,0.6145152400977993
15181,1114705,1114724,1.391666667,0.41335336964183944
15182,1114706,1114717,6.405,3.445723592702817
15183,1114707,1114714,8.06,2.0663147484130127
15184,1114707,1114716,12.44333333,6.4415635517589385
15185,1114707,1114718,3.5133333330000003,0.8698064045397154
15186,1114707,1114720,6.721666667,1.4353759569063533
15187,1114707,1114721,3.966666667,0.7872836621368811
15188,1114707,1114722,9.513333333,0.9415290767538907
15189,1114708,1114709,7.570000000000001,0.7414026555179103
15190,1114708,1114710,8.485,1.4745486025497097
15191,1114708,1114717,20.51333333,1.6233116399125247
15192,1114709,1114701,2.858333333,0.4829080111777574
15193,1114709,1114702,4.806666667,0.5502574169482621
15194,1114709,1114708,8.326666667000001,0.7414026555179103
15195,1114709,1114710,7.826666667,1.405028891237992
15196,1114709,1114716,12.26833333,5.483821293093194
15197,1114709,1114717,19.855,2.364089647256231
15198,1114710,1114701,4.771666667,0.9357727519011836
15199,1114710,1114708,8.1,1.4745486025497097
15200,1114710,1114709,6.643333332999999,1.405028891237992
15201,1114710,1114711,3.063333333,0.6290600741124646
15202,1114710,1114712,2.61,0.5478737459158868
15203,1114710,1114713,5.851666667000001,1.1295066118190094
15204,1114710,1114717,14.79166667,2.495304456155499
15205,1114711,1114702,3.96,0.806560376801674
15206,1114711,1114704,4.738333333,0.6022581366089685
15207,1114711,1114710,3.018333333,0.6290600741124647
15208,1114711,1114712,3.865,0.42001366579794064
15209,1114711,1114716,7.46,4.660478233349546
15210,1114712,1114705,2.706666667,0.5158823742429067
15211,1114712,1114710,2.663333333,0.5478737459158868
15212,1114712,1114711,3.828333333,0.42001366579794064
15213,1114712,1114713,4.29,0.9252244857815795
15214,1114713,1114703,2.418333333,0.4471927293929467
15215,1114713,1114705,2.895,0.8434422223710313
15216,1114713,1114710,6.113333333,1.1295066118190094
15217,1114713,1114712,4.563333333,0.9252244857815795
15218,1114713,1114714,3.4283333330000003,1.7689149175057295
15219,1114713,1114717,10.58833333,3.3112646484726547
15220,1114713,1114723,2.668333333,0.6302444529242144
15221,1114714,1114703,2.558333333,1.3319412595380902
15222,1114714,1114704,4.658333333,2.5478076805974057
15223,1114714,1114707,8.151666667,2.0663147484130127
15224,1114714,1114713,3.72,1.7689149175057295
15225,1114714,1114715,3.705,1.9325338623531643
15226,1114714,1114716,4.383333333,4.696768583902373
15227,1114714,1114717,10.98666667,4.978763254259375
15228,1114714,1114720,8.101666667,2.3534169105293654
15229,1114714,1114722,3.311666667,1.2467520333208388
15230,1114714,1114723,3.075,1.5390950328330455
15231,1114714,1114724,3.678333333,1.7921964800316457
15232,1114715,1114704,1.883333333,0.6556501727591092
15233,1114715,1114714,3.396666667,1.9325338623531643
15234,1114715,1114724,1.07,0.20682440265737043
15235,1114716,1113501,36.47833333000001,28.886685583166866
15236,1114716,1114702,8.361666667,5.002400205991538
15237,1114716,1114704,4.696666667,4.129345507013083
15238,1114716,1114707,12.29333333,6.4415635517589385
15239,1114716,1114709,10.93166667,5.483821293093194
15240,1114716,1114711,7.351666667000001,4.660478233349546
15241,1114716,1114714,4.141666667,4.696768583902373
15242,1114716,1114717,15.12833333,7.629922795301414
15243,1114716,1114722,7.453333333,5.503966976061394
15244,1114716,1114816,17.2,9.648937726769152
15245,1114716,1144617,21.61,11.873075662351221
15246,1114716,1153304,6.708333333,9.26667770288187
15247,1114717,1114706,6.603333332999999,3.445723592702817
15248,1114717,1114708,20.75333333,1.6233116399125251
15249,1114717,1114709,19.29666667,2.364089647256231
15250,1114717,1114710,15.595,2.495304456155499
15251,1114717,1114713,11.215,3.3112646484726547
15252,1114717,1114714,11.385,4.978763254259375
15253,1114717,1114716,15.76833333,7.629922795301414
15254,1114717,1114720,13.865,5.0200347902729945
15255,1114717,1153701,19.27,9.462163433915245
15256,1114718,1114707,3.506666667,0.8698064045397154
15257,1114718,1114719,3.588333333,0.42020015638807684
15258,1114719,1114718,3.515,0.42020015638807684
15259,1114719,1114720,5.13,0.5869788947965195
15260,1114719,1114721,3.391666667,0.4571694528135383
15261,1114720,1114707,7.025,1.4353759569063533
15262,1114720,1114714,8.471666667000001,2.3534169105293654
15263,1114720,1114717,13.90166667,5.0200347902729945
15264,1114720,1114719,5.361666667,0.5869788947965197
15265,1114720,1114721,4.278333333,0.7064024052993578
15266,1114721,1114707,3.798333333,0.7872836621368813
15267,1114721,1114719,2.9933333330000003,0.4571694528135383
15268,1114721,1114720,3.643333333,0.7064024052993578
15269,1114722,1114707,9.523333333,0.9415290767538907
15270,1114722,1114714,3.231666667,1.2467520333208388
15271,1114722,1114716,7.615,5.503966976061394
15272,1114723,1114703,2.165,0.46986515396705264
15273,1114723,1114705,2.315,0.6145152400977993
15274,1114723,1114713,3.49,0.6302444529242145
15275,1114723,1114714,3.175,1.5390950328330455
15276,1114723,1114724,3.375,0.33774640523204225
15277,1114724,1114705,1.445,0.4133533696418394
15278,1114724,1114714,3.28,1.7921964800316457
15279,1114724,1114715,1.085,0.20682440265737043
15280,1114724,1114723,3.65,0.33774640523204225
15281,1114801,1114802,4.165,0.5136266665365261
15282,1114801,1114804,1.01,0.29591530587171183
15283,1114801,1114826,8.14,0.6372312959649621
15284,1114801,1114827,2.858333333,0.6172727697881065
15285,1114801,1114831,1.1699999999999997,0.34093413288777713
15286,1114802,1114801,4.341666667,0.5136266665365261
15287,1114802,1114803,5.411666667,0.7109924781375367
15288,1114802,1114804,4.006666667,0.5324471042797307
15289,1114802,1114831,5.511666667,0.5678501733552314
15290,1114803,1114802,5.453333333,0.7109924781375367
15291,1114803,1114804,3.7850000000000006,0.7012961486252817
15292,1114803,1114805,2.485,0.6173167164908518
